precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL RE:START ROMÂNIA-voturi","ALIANȚA PSD-PPU (sl)-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL REPUBLICAN DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL VERDE-voturi","BLOCUL UNITĂȚII NAȚIONALE-voturi","BRÂNCOVAN CRISTIAN TIBERIU-voturi"
37,TIMIŞ,"GRADINITA CU PROGRAM NORMAL BABSA-GRUNI",321,BELINŢ,155797,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:39:13",190,180,1,8,1,130,120,1,8,1,122,8,200,70,4,26,5,40,0,1,27,15,2,0,1,1,0,0,0,0
37,TIMIŞ,"GRADINITA CU PROGRAM NORMAL BABSA-GRUNI",320,BELINŢ,155797,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:54:25",193,180,0,9,4,126,113,0,9,4,118,8,200,74,12,9,8,35,1,2,34,12,3,1,0,0,0,1,0,0
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM NORMAL BREAZOVA",455,MARGINA,157585,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:50:09",217,210,1,3,3,131,125,0,3,3,124,7,300,169,11,2,3,39,1,0,41,16,1,2,0,0,4,2,0,2
37,TIMIŞ,"GRADINITA CU PROGRAM NORMAL CHIZATAU",322,BELINŢ,155797,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:22:46",623,564,0,27,32,431,372,0,27,32,408,23,700,269,110,26,19,156,3,2,37,43,4,3,1,0,0,1,1,2
37,TIMIŞ,"GRADINITA CU PROGRAM NORMAL CLARII VII",282,"ORAŞ JIMBOLIA",155494,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:10:18",228,220,0,8,0,113,105,0,8,0,105,8,300,187,26,4,3,42,2,0,4,1,3,3,0,2,3,8,1,3
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM NORMAL CRICIOVA",367,CRICIOVA,156534,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:41:19",617,567,4,22,24,482,436,0,22,24,450,32,700,218,11,32,42,142,2,1,196,7,9,4,1,1,2,0,0,0
37,TIMIŞ,"GRĂDINIȚA CU PROGRAM NORMAL CRIVINA DE SUS",505,PIETROASA,158136,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:27:05",193,164,1,26,2,166,138,0,26,2,151,15,190,24,24,5,1,62,2,0,38,8,0,2,8,0,1,0,0,0
37,TIMIŞ,"GRĂDINIȚA CU PROGRAM NORMAL DINIAȘ",497,"PECIU NOU",158065,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:12:31",918,904,4,7,3,465,455,0,7,3,418,47,1000,535,16,10,9,216,4,6,42,46,12,13,1,2,7,11,2,21
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM NORMAL FĂGET",258,"ORAŞ FĂGET",156801,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:26:20",1391,1373,3,11,4,691,676,0,11,4,627,64,1500,809,22,53,52,269,8,6,134,46,3,11,2,4,7,6,0,4
37,TIMIŞ,"GRADINITA CU PROGRAM NORMAL GRĂNICERII",418,GIERA,157273,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:16:30",204,198,0,5,1,98,92,0,5,1,85,13,199,101,8,1,1,25,4,0,27,8,1,1,7,2,0,0,0,0
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM NORMAL JDIOARA",369,CRICIOVA,156534,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:48:51",488,439,0,30,19,399,350,0,30,19,343,56,500,101,15,21,17,123,3,1,124,21,5,4,0,4,1,3,1,0
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM NORMAL NEVRINCEA",328,BETHAUSEN,155840,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 15:12:26",194,183,0,11,0,128,117,0,11,0,99,29,200,72,4,4,3,51,4,0,21,2,2,0,2,0,3,0,0,3
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM NORMAL NR.11",218,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:45:34",1307,1298,1,8,0,463,455,0,8,0,441,22,1400,937,34,27,18,216,14,3,59,36,3,6,5,2,4,3,1,10
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM NORMAL NR.11",219,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:15:15",1024,1016,2,6,0,409,403,0,6,0,381,28,1100,691,20,22,27,164,8,4,67,41,1,5,7,1,2,5,0,7
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM NORMAL NR.13",226,"MUNICIPIUL LUGOJ",155350,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:11:52",1595,1576,4,15,0,590,575,0,15,0,566,24,1800,1210,24,27,14,275,22,4,87,84,3,4,4,2,2,6,1,7
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM NORMAL NR.5 TĂPIA",239,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:07:47",265,256,0,9,0,97,88,0,9,0,92,5,300,203,14,7,7,30,3,2,17,7,0,2,2,0,0,1,0,0
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM NORMAL OFSENIŢA",303,BANLOC,155591,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:13:03",337,330,0,6,1,142,135,0,6,1,123,19,400,258,19,1,2,68,1,0,16,2,2,0,1,10,0,1,0,0
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM NORMAL PARTOŞ",304,BANLOC,155591,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:17:45",382,374,2,6,0,190,183,1,6,0,176,14,400,210,44,4,1,59,5,0,54,3,1,2,0,1,2,0,0,0
37,TIMIŞ,"GRĂDINIȚA CU PROGRAM NORMAL PIETROASA",504,PIETROASA,158136,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:56:58",297,257,0,36,4,262,222,0,36,4,242,20,290,28,49,17,10,108,4,0,25,10,1,0,18,0,0,0,0,0
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM NORMAL SÂNPETRU MIC",592,VARIAŞ,159213,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:43",460,454,0,6,0,183,177,0,6,0,166,17,500,317,73,2,0,40,14,0,5,23,3,2,0,0,3,0,0,1
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM NORMAL SOCA",305,BANLOC,155591,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:44:25",456,447,0,9,0,219,210,0,9,0,195,24,500,281,10,5,1,95,0,2,40,7,2,6,2,14,3,1,0,7
37,TIMIŞ,"GRĂDINIȚA CU PROGRAM NORMAL SUSANI",583,"TRAIAN VUIA",159071,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:08:58",315,302,0,4,9,191,178,0,4,9,173,18,300,109,7,84,3,29,6,1,33,2,0,0,2,2,1,1,0,2
37,TIMIŞ,"GRADINITA CU PROGRAM NORMAL TOAGER",419,GIERA,157273,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:13",323,295,0,13,15,221,193,0,13,15,189,32,401,180,19,4,6,64,12,2,57,11,2,1,6,1,4,0,0,0
37,TIMIŞ,"GRĂDINIȚA CU PROGRAM NORMAL TOMEŞTI",569,TOMEŞTI,158895,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:17:58",273,269,0,4,0,194,190,0,4,0,182,12,300,106,4,13,5,113,1,1,31,4,2,0,1,1,3,1,0,2
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM NORMAL VIZEJDIA",433,GOTTLOB,159419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:47:00",377,370,0,7,0,142,135,0,7,0,121,21,400,258,2,3,0,88,2,1,6,2,1,13,0,0,0,2,0,1
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT BECICHERECU MIC",317,"BECICHERECU MIC",155760,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:48:09",1506,1464,13,15,14,745,714,2,15,14,688,57,1600,855,33,59,23,252,12,8,152,112,10,4,4,3,4,4,0,8
37,TIMIŞ,"GRADINITA CU PROGRAM PRELUNGIT COMUNA GIARMATA",415,GIARMATA,157246,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:05:12",1656,1631,1,20,4,865,841,0,20,4,814,51,1800,935,41,22,198,233,8,4,130,101,4,22,3,1,10,14,1,22
37,TIMIŞ,"GRĂDINIȚA CU PROGRAM PRELUNGIT GIARMATA",413,GIARMATA,157246,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:24:23",1653,1617,10,24,2,755,729,0,24,2,695,60,1800,1045,45,19,156,241,9,0,106,59,6,14,0,4,7,12,2,15
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NADRAG",476,NĂDRAG,157898,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:39:10",1072,1034,2,19,17,613,575,2,19,17,537,76,1100,487,18,22,7,140,9,2,239,60,5,14,3,2,6,5,0,5
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 11 ( GRĂDINIŢA CU PROGRAM PRELUNGIT NR.12)",138,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:15:34",854,836,8,10,0,293,283,0,10,0,287,6,1000,707,19,8,10,103,7,1,32,91,1,1,0,2,2,3,0,7
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.11 TIMIȘOARA",125,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:14",1062,1049,5,8,0,399,391,0,8,0,388,11,1200,801,10,10,5,141,10,1,31,134,4,6,3,1,5,7,0,20
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.11 TIMIȘOARA",124,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:29",1255,1242,1,12,0,441,429,0,12,0,427,14,1400,959,26,9,8,142,12,2,46,131,6,2,4,1,5,6,0,27
37,TIMIŞ,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.13 TIMIȘOARA",207,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:13",498,492,0,6,0,198,192,0,6,0,196,2,600,402,15,8,1,48,3,0,19,75,1,5,1,0,5,7,0,8
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.2",228,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:20:04",1457,1443,2,12,0,478,466,0,12,0,453,25,1700,1222,30,16,15,226,12,3,43,63,4,7,6,2,15,4,0,7
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.20 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR.9 ”CARLA PELZ”)",48,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:20:56",1397,1377,9,10,1,524,512,1,10,1,510,14,1600,1076,18,20,14,169,14,2,62,181,4,5,0,0,4,5,1,11
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.20 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR.9 ”CARLA PELZ”)",49,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:23",1467,1445,17,5,0,501,496,0,5,0,494,7,1600,1099,28,12,12,133,13,1,38,213,2,8,4,3,4,7,0,16
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.20 TIMIȘOARA",177,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:38:20",1611,1590,13,8,0,533,525,0,8,0,516,17,1800,1267,19,16,12,152,20,1,64,195,6,2,3,0,3,10,1,12
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.20 TIMIȘOARA",178,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:38:13",1378,1352,11,15,0,548,533,0,15,0,539,9,1500,952,30,16,12,177,7,2,67,197,1,4,0,0,3,3,1,19
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.20 TIMIȘOARA",176,"MUNICIPIUL TIMIŞOARA",155243,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 16:36:37",1580,1570,3,7,0,486,479,0,7,0,473,13,1800,1314,16,14,7,163,6,4,55,172,3,3,1,1,8,8,0,12
37,TIMIŞ,"GRADINIŢA CU PROGRAM PRELUNGIT NR.23",145,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:49:20",1178,1162,0,15,1,410,394,0,15,1,403,7,1300,890,20,16,3,98,14,4,49,162,1,7,1,0,2,9,0,17
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.26",47,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:20",1335,1327,0,8,0,435,427,0,8,0,423,12,1500,1065,26,9,6,97,4,2,47,198,0,4,3,1,4,9,1,12
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.26",46,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:37:20",1353,1337,2,14,0,454,440,0,14,0,446,8,1500,1046,14,4,4,121,28,4,45,193,2,6,1,2,2,8,0,12
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.2 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 1)",106,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:00:08",1829,1803,14,11,1,820,807,1,11,1,806,14,1900,1080,55,19,12,217,37,9,71,327,6,10,2,2,3,12,1,23
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.2 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 1)",107,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:10:59",1853,1826,10,16,1,701,684,0,16,1,679,22,2000,1299,43,19,14,210,17,8,51,261,5,5,2,2,5,10,0,27
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.3",210,"MUNICIPIUL LUGOJ",155350,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:57:41",1625,1609,6,10,0,542,531,1,10,0,518,24,1400,858,30,24,35,260,14,4,75,31,7,6,10,2,9,5,0,6
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.36",41,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:02:24",1277,1254,3,19,1,440,420,0,19,1,430,10,1400,960,29,7,9,98,19,2,40,182,3,6,3,5,5,6,0,16
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 36 (FOSTA GRĂDINIŢĂ NR. 37)",19,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:13:55",1463,1453,3,6,1,438,431,0,6,1,432,6,1700,1262,18,9,9,128,13,6,49,158,1,3,0,1,5,10,0,22
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 36 (FOSTA GRĂDINIŢĂ NR. 37)",18,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:25:47",1677,1636,32,9,0,622,613,0,9,0,612,10,1800,1178,29,14,15,169,26,4,54,269,0,7,0,0,7,2,0,16
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.38 ( GRĂDINIŢA CU PROGRAM PRELUNGIT NR.6 )",203,"MUNICIPIUL TIMIŞOARA",155243,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 15:37:43",1288,1277,6,5,0,476,470,1,5,0,471,5,1400,924,22,14,12,135,14,7,48,168,11,10,3,1,5,4,0,17
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.38 ( GRĂDINIŢA CU PROGRAM PRELUNGIT NR.6 )",204,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 22:28:24",1276,1263,6,7,0,418,411,0,7,0,406,12,1399,981,34,17,17,132,11,2,52,110,2,7,0,2,1,7,0,12
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.4",211,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:51:49",1242,1231,1,10,0,419,409,0,10,0,402,17,1400,981,16,18,19,193,14,3,65,53,2,3,4,3,1,3,1,4
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.4",212,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:34:35",1003,988,2,11,2,352,339,0,11,2,337,15,1100,748,19,21,19,161,15,4,36,41,2,8,5,0,1,2,0,3
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.5",215,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:46:49",1177,1171,0,6,0,390,384,0,6,0,375,15,1400,1010,14,12,22,182,17,1,52,48,2,3,8,0,6,3,1,4
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.5",214,"MUNICIPIUL LUGOJ",155350,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:49:23",1355,1345,1,9,0,445,436,0,9,0,424,21,1500,1055,28,26,28,176,24,7,58,51,0,10,1,1,1,4,0,9
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.53 ( GRĂDINIŢA CU PROGRAM PRELUNGIT NR.48)",162,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 10:51:48",984,960,11,13,0,363,350,0,13,0,358,5,1000,637,13,15,7,94,7,3,27,149,5,4,10,4,5,9,0,6
37,TIMIŞ,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.7",217,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:51:36",1365,1355,3,7,0,479,472,0,7,0,467,12,1600,1121,46,22,35,191,11,10,48,50,8,3,23,0,3,5,1,11
37,TIMIŞ,"GRADINITA PN",373,DAROVA,156623,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:16:06",310,290,1,7,12,197,178,0,7,12,184,13,400,203,6,7,45,66,3,1,31,20,1,2,0,1,1,0,0,0
37,TIMIŞ,"GRADINITA PN BODO",299,BALINŢ,155546,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:45:14",420,399,2,12,7,227,208,0,12,7,210,17,406,179,1,5,8,39,100,1,21,27,4,2,0,0,0,2,0,0
37,TIMIŞ,"GRADINITA PN JEBEL",442,JEBEL,157424,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:03:51",1526,1517,0,2,7,836,827,0,2,7,784,52,1700,864,55,21,31,408,13,11,150,36,9,8,24,0,11,0,0,7
37,TIMIŞ,"GRĂDINIŢA PN UTVIN",545,"SÂNMIHAIU ROMÂN",158699,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:43:41",1199,1174,8,8,9,629,612,0,8,9,587,42,1300,671,85,26,15,240,9,1,75,85,11,11,1,1,5,7,0,15
37,TIMIŞ,"GRĂDINIŢA PP1 NR.1 ETAJ, SÂNNICOLAU MARE",295,"ORAŞ SÂNNICOLAU MARE",155528,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:56",1507,1490,5,5,7,614,602,0,5,7,585,29,1600,986,60,16,7,314,32,2,47,80,1,6,1,2,2,12,1,2
37,TIMIŞ,"GRĂDINIŢA PP1 NR.1 PARTER, SÂNNICOLAU MARE",294,"ORAŞ SÂNNICOLAU MARE",155528,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:49:22",1899,1863,17,5,14,711,692,0,5,14,671,40,2100,1389,79,20,8,423,12,4,39,57,6,3,2,2,7,6,0,3
37,TIMIŞ,"HOLUL PRIMĂRIEI NIŢCHIDORF",479,NIŢCHIDORF,157923,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:55:20",1080,1065,3,5,7,571,559,0,5,7,518,53,1200,629,20,37,20,117,16,11,185,74,4,3,10,4,4,1,1,11
37,TIMIŞ,"INCUBATORUL DE AFACERI JIMBOLIA",279,"ORAŞ JIMBOLIA",155494,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:49:36",1483,1455,0,19,9,670,642,0,19,9,608,62,1600,930,44,26,10,199,57,3,59,48,15,25,3,2,8,84,12,13
37,TIMIŞ,"INSPECTORATUL TERITORIAL AL POLIŢIEI DE FRONTIERĂ TIMIȘOARA",12,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:29",1334,1323,4,7,0,437,430,0,7,0,429,8,1500,1063,23,11,7,111,14,1,40,192,5,4,1,0,3,5,0,12
37,TIMIŞ,"INSPECTORATUL TERITORIAL AL POLIŢIEI DE FRONTIERĂ TIMIȘOARA",11,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:27:35",1251,1248,0,3,0,385,382,0,3,0,378,7,1400,1015,25,5,2,134,8,3,28,147,2,5,1,0,2,2,0,14
37,TIMIŞ,"INSPECTORATUL TERITORIAL DE MUNCĂ TIMIŞ",61,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 12:38:08",1337,1321,5,10,1,389,377,1,10,1,378,11,1500,1111,27,12,11,89,14,5,38,133,1,7,0,2,6,8,0,25
37,TIMIŞ,"LICEUL CU PROGRAM SPORTIV ”BANATUL”",109,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 19:39:06",1329,1318,6,5,0,477,472,0,5,0,470,7,1500,1023,16,12,6,148,15,6,42,195,1,4,1,1,1,4,1,17
37,TIMIŞ,"LICEUL DE ARTĂ ”ION VIDU” TIMIȘOARA",110,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:54:49",538,528,0,10,0,222,212,0,10,0,216,6,700,478,11,4,4,68,9,2,24,81,1,4,1,0,0,3,0,4
37,TIMIŞ,"LICEUL DE ARTE PLASTICE TIMIȘOARA ( FOSTUL GRUP ȘCOLAR TUDOR TĂNĂSESCU)",163,"MUNICIPIUL TIMIŞOARA",155243,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:05:30",1609,1578,18,7,6,510,497,0,7,6,492,5,1800,1290,21,17,15,135,13,1,56,191,3,8,4,1,8,7,2,10
37,TIMIŞ,"LICEUL DE ARTE PLASTICE TIMIȘOARA ( FOSTUL GRUP ȘCOLAR TUDOR TĂNĂSESCU)",165,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:35:44",953,937,8,8,0,247,239,0,8,0,243,4,1100,853,17,8,3,78,8,5,13,88,4,1,0,0,2,1,0,15
37,TIMIŞ,"LICEUL DE ARTE PLASTICE TIMIȘOARA ( FOSTUL GRUP ȘCOLAR TUDOR TĂNĂSESCU)",164,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:35:42",1493,1484,0,9,0,292,283,0,9,0,286,6,1700,1408,18,21,8,89,4,4,25,85,1,4,1,0,8,4,0,14
37,TIMIŞ,"LICEUL TEHNOLOGIC ”AZUR” TIMIȘOARA",128,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 19:09:23",1151,1139,4,7,1,377,369,0,7,1,368,7,1300,925,13,14,14,107,18,3,31,136,2,4,0,1,8,6,0,11
37,TIMIŞ,"LICEUL TEHNOLOGIC ”AZUR” TIMIȘOARA",127,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 18:22:46",1328,1302,17,9,0,554,543,2,9,0,542,12,1400,845,23,13,11,156,28,5,42,216,4,7,4,0,5,9,0,19
37,TIMIŞ,"LICEUL TEHNOLOGIC ”AZUR” TIMIȘOARA",129,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:18:06",1201,1188,7,6,0,386,380,0,6,0,380,6,1400,1014,16,13,2,106,7,1,44,160,1,6,4,1,4,3,0,12
37,TIMIŞ,"LICEUL TEHNOLOGIC ”AZUR” TIMIȘOARA",131,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:07:10",1149,1135,4,10,0,406,396,0,10,0,394,12,1300,894,22,5,6,111,12,0,39,173,0,3,1,1,2,3,0,16
37,TIMIŞ,"LICEUL TEHNOLOGIC ”AZUR” TIMIȘOARA",130,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:02:22",1356,1329,13,14,0,445,431,0,14,0,438,7,1504,1059,16,6,1,142,7,1,47,177,1,2,0,2,4,10,0,22
37,TIMIŞ,"LICEUL TEHNOLOGIC ”AZUR” TIMIȘOARA",126,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:43:49",1328,1314,5,9,0,442,433,0,9,0,435,7,1500,1058,24,10,2,131,15,2,56,158,4,3,4,1,1,6,1,17
37,TIMIŞ,"LICEUL TEHNOLOGIC CRISTOFOR NAKO ORAŞ SÂNNICOLAU MARE",296,"ORAŞ SÂNNICOLAU MARE",155528,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 16:14:16",1880,1858,6,15,1,679,661,2,15,1,624,55,2100,1421,121,11,12,346,20,4,26,54,4,6,2,1,8,6,1,2
