precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL SOCIALIST ROMÂN-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL REPUBLICAN DIN ROMÂNIA-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL FORTA NATIONALA-voturi","PARTIDUL VERDE-voturi","FANCSALI ERNŐ-voturi"
13,CLUJ,"PRIMARIA COMUNEI TURENI , NR. 243",635,TURENI,59764,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:03:15",777,750,1,16,10,526,500,0,16,10,496,30,855,329,47,91,162,155,7,7,8,3,5,1,0,5,1,2,2
13,CLUJ,"PRIMARIA COMUNEI VULTURENI",660,VULTURENI,60099,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:03:32",349,301,1,32,15,247,200,0,32,15,222,25,357,110,69,9,3,114,6,3,6,1,4,0,1,3,0,3,0
13,CLUJ,"PRIMARIA ORAS HUEDIN",286,"ORAŞ HUEDIN",55446,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:07:08",1430,1410,4,12,4,621,604,1,12,4,577,44,1559,938,115,16,98,245,48,11,26,2,2,0,1,5,0,3,5
13,CLUJ,"PRIMARIA SANMARTIN",612,SÂNMĂRTIN,59498,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:07:32",197,193,0,3,1,117,113,0,3,1,113,4,213,96,11,1,46,47,1,1,5,0,0,0,1,0,0,0,0
13,CLUJ,"PRIMĂRIA ŢAGA",640,ŢAGA,59826,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:03:01",606,595,1,6,4,357,347,0,6,4,321,36,658,301,43,17,6,136,86,18,10,0,0,0,0,3,0,2,0
13,CLUJ,"PUNCT LUCRU FEIURDENI AL PRIMĂRIEI COMUNEI CHINTENI",402,CHINTENI,56988,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:21:28",468,399,1,67,1,320,252,0,67,1,302,18,428,108,211,3,4,60,7,2,4,3,1,0,4,3,0,0,0
13,CLUJ,"SALA DE SPORT",540,"MIHAI VITEAZU",55277,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:40:38",965,949,0,16,0,414,398,0,16,0,396,18,1044,630,57,63,120,91,17,2,22,0,8,1,2,5,0,8,0
13,CLUJ,"SALĂ MULTIFUNCŢIONALĂ",552,MOCIU,58623,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:32:56",190,175,2,13,0,122,109,0,13,0,106,16,195,73,23,2,7,27,35,4,2,1,0,2,1,1,0,1,0
13,CLUJ,"SALA SPORT LICEU TEHNOLOGIC ”ŞTEFAN PASCU”",310,APAHIDA,55687,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:35:52",1794,1789,0,3,2,892,887,0,3,2,860,32,2012,1120,188,96,6,421,49,7,71,1,5,0,2,3,1,8,2
13,CLUJ,"SALA SPORT LICEU TEHNOLOGIC ”ŞTEFAN PASCU”",309,APAHIDA,55687,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:33:55",1681,1675,0,6,0,775,769,0,6,0,754,21,1848,1073,193,53,11,384,26,12,61,0,8,0,0,4,0,1,1
13,CLUJ,"SALA SPORT LICEU TEHNOLOGIC ”ŞTEFAN PASCU”",311,APAHIDA,55687,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:27:58",1444,1441,0,2,1,666,663,0,2,1,640,26,1614,948,130,58,13,305,33,6,73,1,9,2,1,3,1,4,1
13,CLUJ,"SALA SPORT LICEU TEHNOLOGIC ”ŞTEFAN PASCU”",308,APAHIDA,55687,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:41:07",1882,1837,30,15,0,905,890,0,15,0,859,46,2033,1128,214,79,13,376,48,11,94,0,7,0,3,7,0,6,1
13,CLUJ,"SALA SPORTURILOR ”HOREA DEMIAN”",37,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:44:27",1442,1362,66,13,1,529,515,0,13,1,523,6,1570,1041,34,13,55,249,4,5,133,0,11,1,0,6,3,7,2
13,CLUJ,"SALA SPORTURILOR ”HOREA DEMIAN”",36,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:31:58",1429,1370,52,7,0,442,434,1,7,0,428,14,1579,1137,25,13,64,212,9,9,61,0,11,9,1,1,0,8,5
13,CLUJ,"SALA SPORTURILOR ”HOREA DEMIAN”",35,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:01:59",928,888,24,16,0,321,305,0,16,0,316,5,1026,705,18,2,55,143,4,2,74,0,9,2,1,0,2,4,0
13,CLUJ,"SANCRAIU NR.330 CAMINUL CULTURAL",609,SÂNCRAIU,59434,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:13:14",991,921,7,4,59,688,624,1,4,59,663,25,1022,334,23,2,561,55,5,1,7,0,1,0,1,1,1,0,5
13,CLUJ,"SC. GIMNAZIALA CUTCA",614,SÂNMĂRTIN,59498,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:06:34",319,315,0,4,0,230,226,0,4,0,224,6,353,123,7,5,2,206,0,0,4,0,0,0,0,0,0,0,0
13,CLUJ,SCOALA,487,IARA,58008,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:25:33",253,240,0,12,1,162,149,0,12,1,155,7,272,110,48,4,1,69,15,3,5,0,3,0,0,4,1,2,0
13,CLUJ,SCOALA,485,IARA,58008,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:38:07",312,307,0,4,1,179,174,0,4,1,159,20,347,168,53,6,1,51,33,3,3,1,3,0,2,3,0,0,0
13,CLUJ,SCOALA,486,IARA,58008,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:43:08",347,324,2,20,1,238,217,0,20,1,216,22,358,120,38,8,1,108,47,3,7,1,2,0,0,1,0,0,0
13,CLUJ,SCOALA,490,IARA,58008,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:51:40",128,112,0,13,3,92,76,0,13,3,82,10,142,50,26,3,1,30,12,2,6,0,0,0,0,1,0,1,0
13,CLUJ,SCOALA,491,IARA,58008,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:26:35",115,104,1,10,0,82,72,0,10,0,72,10,115,33,18,7,2,29,10,0,2,1,0,1,1,1,0,0,0
13,CLUJ,SCOALA,492,IARA,58008,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:15:15",247,234,0,13,0,148,135,0,13,0,134,14,269,121,30,15,1,63,13,0,6,1,1,0,0,1,1,2,0
13,CLUJ,SCOALA,493,IARA,58008,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:08:11",50,34,0,12,4,41,25,0,12,4,36,5,43,2,10,6,1,12,3,1,1,0,1,0,0,1,0,0,0
13,CLUJ,ŞCOALA,591,RECEA-CRISTUR,59130,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:15:55",142,131,0,11,0,90,79,0,11,0,79,11,144,54,8,1,0,69,1,0,0,0,0,0,0,0,0,0,0
13,CLUJ,ŞCOALA,589,RECEA-CRISTUR,59130,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:26:27",79,51,0,14,14,59,31,0,14,14,55,4,74,15,2,0,0,51,1,0,0,0,0,0,0,0,1,0,0
13,CLUJ,ŞCOALA,588,RECEA-CRISTUR,59130,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:28:50",87,64,0,12,11,62,40,0,12,10,62,0,83,21,10,0,0,51,1,0,0,0,0,0,0,0,0,0,0
13,CLUJ,ŞCOALA,590,RECEA-CRISTUR,59130,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:06:46",98,73,0,20,5,72,47,0,20,5,70,2,86,14,7,0,0,60,0,1,1,0,1,0,0,0,0,0,0
13,CLUJ,ŞCOALA,599,SĂNDULEŞTI,55311,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:30:46",664,586,0,59,19,415,337,0,59,19,394,21,664,249,45,15,8,258,3,7,31,0,9,0,1,4,2,11,0
13,CLUJ,ȘCOALA,456,FLOREŞTI,57706,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 12:27:46",1747,1715,16,16,0,600,584,0,16,0,588,12,1872,1272,24,27,52,299,14,16,125,1,7,4,1,1,1,12,4
13,CLUJ,ȘCOALA,457,FLOREŞTI,57706,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:41:18",1832,1793,16,23,0,615,592,0,23,0,605,10,1961,1346,23,19,37,308,12,6,153,0,8,5,1,3,0,25,5
13,CLUJ,ȘCOALA,458,FLOREŞTI,57706,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:17:16",1716,1699,1,16,0,646,630,0,16,0,634,12,1878,1232,26,28,39,293,19,17,142,0,28,8,1,4,2,23,4
13,CLUJ,ȘCOALA,455,FLOREŞTI,57706,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:06:25",1744,1717,8,19,0,665,646,0,19,0,652,13,1907,1242,30,17,33,334,13,8,168,2,9,4,0,4,0,29,1
13,CLUJ,ȘCOALA,459,FLOREŞTI,57706,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:55:04",2103,2072,13,18,0,697,679,0,18,0,686,11,2267,1570,34,25,30,359,15,9,180,0,13,4,0,2,1,11,3
13,CLUJ,"ŞCOALA ” AL.VAIDA VOEVOD”,",155,"MUNICIPIUL CLUJ-NAPOCA",54975,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:53:40",1296,1272,14,10,0,444,434,0,10,0,437,7,1436,992,29,10,52,251,7,1,68,0,10,2,0,3,0,2,2
13,CLUJ,"ŞCOALA ” AL.VAIDA VOEVOD”,",152,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:27:27",1644,1617,8,14,5,685,666,0,14,5,670,15,1855,1170,30,17,79,381,16,7,107,0,17,4,2,1,2,6,1
13,CLUJ,"ŞCOALA ” AL.VAIDA VOEVOD”,",154,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:11:21",1184,1172,7,5,0,432,426,1,5,0,424,8,1349,917,35,11,44,235,8,3,69,1,5,1,2,4,0,2,4
13,CLUJ,"ŞCOALA ” AL.VAIDA VOEVOD”,",151,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:15:50",1573,1557,3,13,0,620,607,0,13,0,599,21,1804,1184,36,18,51,401,10,5,64,0,2,1,0,5,1,4,1
13,CLUJ,"ŞCOALA ” AL.VAIDA VOEVOD”,",153,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:16",1450,1431,7,11,1,559,546,1,11,1,542,17,1645,1086,35,27,42,323,11,5,61,1,13,4,1,6,3,7,3
13,CLUJ,"ȘCOALA BOGATA DE SUS",652,VAD,59942,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:40:06",232,187,0,29,16,194,149,0,29,16,182,12,221,27,30,12,0,133,0,0,3,0,3,0,1,0,0,0,0
13,CLUJ,"ŞCOALA BOJU",417,COJOCNA,57350,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:43:37",357,336,0,12,9,249,228,0,12,9,219,30,372,123,17,11,3,42,12,1,4,0,0,0,1,0,0,128,0
13,CLUJ,"SCOALA CĂLATA",368,CĂLĂŢELE,56461,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:48:43",319,311,0,8,0,211,203,0,8,0,197,14,347,136,26,6,1,112,32,5,7,2,1,0,4,0,0,1,0
13,CLUJ,"ȘCOALA CETAN",649,VAD,59942,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:44:31",533,461,0,40,32,380,308,0,40,32,362,18,541,161,131,13,2,193,1,13,3,1,0,0,0,1,1,3,0
13,CLUJ,"SCOALA CHIRIS",478,GEACA,57831,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:45:07",76,63,1,11,1,47,35,0,11,1,45,2,69,22,3,0,1,23,14,1,1,0,0,0,1,0,0,1,0
13,CLUJ,"ŞCOALA CLASELE I-IV",566,PANTICEU,58856,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:47:32",387,306,0,70,11,268,187,0,70,11,242,26,338,70,23,5,5,56,13,1,128,0,0,3,3,1,1,3,0
13,CLUJ,"SCOALA CLASELE I - IV CALEA LATA",408,CIUCEA,57163,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:22:20",210,192,0,13,5,130,112,0,13,5,121,9,212,82,25,0,0,80,3,3,7,0,0,0,2,1,0,0,0
13,CLUJ,"SCOALA CLS. I - IV BAITA",242,"MUNICIPIUL GHERLA",55384,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:28:46",396,388,0,8,0,152,144,0,8,0,148,4,432,280,14,4,26,47,4,2,36,0,1,0,0,1,0,13,0
13,CLUJ,"SCOALA CLS.I-IV BONT",441,"FIZEŞU GHERLII",57644,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:04:06",302,286,0,12,4,163,147,0,12,4,148,15,317,154,20,24,3,92,1,0,4,0,0,0,0,1,0,3,0
13,CLUJ,"ȘCOALA CLS.I-IV DEUȘU",400,CHINTENI,56988,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:53:15",615,589,1,23,2,353,328,0,23,2,334,19,638,285,144,26,16,126,7,2,5,0,0,3,4,1,0,0,0
13,CLUJ,"ŞCOALA CLS. I - IV HĂŞDATE",243,"MUNICIPIUL GHERLA",55384,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:39:51",288,272,4,12,0,138,124,2,12,0,127,11,304,166,13,9,1,67,3,6,19,0,1,1,0,2,0,5,0
13,CLUJ,"ȘCOALA CLS.I-IV MĂCICAȘU",401,CHINTENI,56988,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:17:44",356,343,0,9,4,218,205,0,9,4,208,10,375,157,112,1,13,72,1,0,2,0,1,0,3,3,0,0,0
13,CLUJ,"SCOALA CLS.I-IV SACALAIA",442,"FIZEŞU GHERLII",57644,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:23:30",239,203,0,35,1,175,139,0,35,1,164,11,226,51,20,3,3,114,4,3,4,1,0,1,1,0,0,10,0
13,CLUJ,"ŞCOALA CLS. I - IV SILIVAŞ",244,"MUNICIPIUL GHERLA",55384,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:04:18",176,162,0,14,0,51,37,0,14,0,47,4,188,137,14,1,5,18,3,0,5,0,0,0,0,0,0,1,0
13,CLUJ,"SCOALA CLS.I-IV VANATORI",409,CIUCEA,57163,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:36:43",373,345,0,16,12,298,270,0,16,12,290,8,397,99,70,7,0,186,13,1,8,0,1,0,1,3,0,0,0
13,CLUJ,"ŞCOALA ”CONSTANTIN BRÂNCUŞI”",101,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:52:57",1608,1594,2,12,0,638,626,0,12,0,630,8,1809,1171,53,14,95,305,10,11,118,0,9,2,3,1,0,6,3
13,CLUJ,"ŞCOALA ”CONSTANTIN BRÂNCUŞI”",100,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:13:40",1978,1931,25,13,9,785,762,1,13,9,771,14,2202,1417,69,29,83,337,15,2,197,2,17,3,5,0,1,7,4
13,CLUJ,"ŞCOALA ”CONSTANTIN BRÂNCUŞI”",102,"MUNICIPIUL CLUJ-NAPOCA",54975,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:30:01",1425,1396,18,11,0,546,532,3,11,0,538,8,1596,1050,35,18,56,243,11,8,139,0,4,3,2,5,3,9,2
13,CLUJ,"ŞCOALA ”CONSTANTIN BRÂNCUŞI”",103,"MUNICIPIUL CLUJ-NAPOCA",54975,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 17:06:53",1492,1476,7,9,0,482,473,0,9,0,477,5,1692,1210,40,15,44,225,10,9,108,1,11,2,3,3,0,6,0
13,CLUJ,"ŞCOALA COPLEAN",382,CĂŞEIU,56666,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:07:52",373,358,0,11,4,197,182,0,11,4,183,14,391,194,37,12,0,94,22,3,8,2,1,0,0,1,0,2,1
13,CLUJ,"ȘCOALA CORUȘU",325,BACIU,55838,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 09:15:56",487,475,2,4,6,258,248,0,4,6,254,4,528,270,30,4,9,163,18,9,15,1,1,2,1,0,0,1,0
13,CLUJ,"SCOALA CU CLASELE I-IV",563,NEGRENI,60169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:37:58",106,97,0,9,0,67,58,0,9,0,66,1,110,43,7,1,0,49,4,1,1,0,0,0,0,0,0,3,0
13,CLUJ,"ŞCOALA CU CLASELE I-IV",579,PLOSCOŞ,58990,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:08:53",226,212,0,7,7,160,147,0,7,6,151,9,243,83,10,13,2,83,31,4,1,0,4,0,0,1,0,2,0
13,CLUJ,"ŞCOALA CU CLASELE I-IV",607,SĂVĂDISLA,59327,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:50:55",323,300,0,8,15,222,199,0,8,15,201,21,341,119,9,6,159,16,2,2,1,0,0,0,1,2,0,2,1
13,CLUJ,"ŞCOALA CU CLASELE I-IV",560,MOLDOVENEŞTI,58721,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:00:04",362,353,0,9,0,146,137,0,9,0,135,11,389,243,15,18,8,58,0,1,0,1,2,0,0,3,0,29,0
13,CLUJ,"ŞCOALA CU CLASELE I-IV",608,SĂVĂDISLA,59327,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:10:56",214,204,0,10,0,124,114,0,10,0,119,5,225,101,14,0,6,85,3,2,8,0,0,0,0,1,0,0,0
13,CLUJ,"ŞCOALA CU CLASELE I-IV",556,MOLDOVENEŞTI,58721,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:24:30",543,517,0,14,12,317,291,0,14,12,304,13,592,275,26,45,213,7,1,1,4,0,2,0,1,0,0,4,0
13,CLUJ,"ŞCOALA CU CLASELE I-IV LUNA DE JOS",434,DĂBÂCA,57546,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 09:31:33",557,542,2,13,0,277,263,1,13,0,247,30,596,319,74,6,4,122,26,2,0,1,9,0,0,2,0,1,0
13,CLUJ,"ŞCOALA CU CLASELE I-VIII",605,SĂVĂDISLA,59327,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:17:06",390,371,1,7,11,244,226,0,7,11,210,34,425,181,18,9,5,79,74,8,2,2,5,0,0,4,0,3,1
13,CLUJ,"ŞCOALA CU CLASELE I-VIII",555,MOLDOVENEŞTI,58721,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:10:21",425,412,0,11,2,273,260,0,11,2,260,13,460,187,7,120,105,13,2,1,4,2,2,0,1,1,0,2,0
13,CLUJ,"ŞCOALA CU CLASELE I-VIII",606,SĂVĂDISLA,59327,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:30",645,630,0,4,11,394,379,0,4,11,348,46,733,339,115,47,7,131,1,11,19,0,5,3,0,5,0,3,1
13,CLUJ,"SCOALA CU CL. I - VIII, CIUCEA",407,CIUCEA,57163,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:17:10",762,699,1,26,36,584,522,0,26,36,561,23,806,220,181,5,1,304,13,5,34,0,0,0,1,12,1,4,0
13,CLUJ,"SCOALA CU CLS. I-IV COMSESTI , NR.111",637,TURENI,59764,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:59:07",187,180,0,7,0,115,108,0,7,0,98,17,199,84,7,32,17,32,1,3,3,0,1,0,1,0,0,1,0
13,CLUJ,"SCOALA CU CLS. I-IV MĂRTINEŞTI ,NR.60",638,TURENI,59764,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:44:39",300,294,1,5,0,179,174,0,5,0,158,21,326,147,11,49,6,81,0,3,4,0,0,0,1,0,0,3,0
13,CLUJ,"SCOALA CU CLS. I - IV MICESTI , NR.57",639,TURENI,59764,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:43:48",231,210,2,16,3,120,101,0,16,3,108,12,233,113,10,19,3,59,1,4,4,0,2,0,1,2,0,3,0
13,CLUJ,"SCOALA CU CLS.I-IV NICULA",440,"FIZEŞU GHERLII",57644,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:11:38",555,534,0,21,0,289,268,0,21,0,274,15,595,306,40,26,2,155,21,5,11,0,1,0,2,4,0,7,0
13,CLUJ,"ȘCOALA CURTUIUȘ",651,VAD,59942,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:22:50",151,120,0,21,10,114,83,0,21,10,101,13,143,29,28,6,1,59,1,1,3,0,0,0,1,0,0,1,0
13,CLUJ,"ŞCOALA DIN CĂLĂŢELE",366,CĂLĂŢELE,56461,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:17:16",704,699,0,3,2,355,350,0,3,2,308,47,789,434,65,15,3,117,41,19,12,1,3,2,28,1,0,1,0
13,CLUJ,"ŞCOALA DIN DEALU NEGRU",371,CĂLĂŢELE,56461,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:30:04",340,324,1,5,10,246,231,0,5,10,234,12,377,131,31,22,1,130,17,25,3,1,1,0,0,2,0,1,0
13,CLUJ,"SCOALA DIN FUNDATURA",499,ICLOD,58142,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:36",576,566,2,8,0,301,292,1,8,0,286,15,624,323,72,26,1,149,12,6,10,0,2,1,2,3,0,1,1
13,CLUJ,"SCOALA DIN LIVADA",500,ICLOD,58142,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:52:51",900,883,2,15,0,410,394,1,15,0,383,27,980,570,78,66,5,172,28,5,8,1,2,0,11,4,0,3,0
13,CLUJ,"SCOALA DIN ORMAN",501,ICLOD,58142,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:12:14",440,434,0,6,0,189,183,0,6,0,159,30,483,294,26,24,1,78,16,3,1,1,0,0,7,1,0,1,0
13,CLUJ,"SCOALA DOSU NAPULUI",398,"CEANU MARE",56844,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:30:14",120,111,0,8,1,70,61,0,8,1,61,9,125,55,14,15,0,24,7,0,1,0,0,0,0,0,0,0,0
13,CLUJ,"ŞCOALA ELEMENTARA",548,MOCIU,58623,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:16:19",267,254,1,12,0,170,158,0,12,0,148,22,280,110,5,4,97,26,11,2,1,0,1,0,0,0,0,1,0
13,CLUJ,"ŞCOALA ”EMIL ISAC”",169,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:00:13",1508,1493,5,10,0,621,611,0,10,0,607,14,1717,1096,39,13,150,271,20,5,80,0,8,4,6,4,0,7,0
13,CLUJ,"ŞCOALA ”EMIL ISAC”",170,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:13:17",1012,997,6,9,0,348,338,1,9,0,339,9,1131,783,29,14,55,163,7,3,47,1,4,4,1,3,2,5,1
13,CLUJ,"ŞCOALA GARBĂUL DEJULUI",385,CĂŞEIU,56666,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:51:32",183,178,0,5,0,85,80,0,5,0,82,3,197,112,21,1,1,48,2,5,0,2,0,0,0,0,0,2,0
13,CLUJ,"SCOALA GEN CLS I-VIII",656,VIIŞOARA,60062,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:05:37",1384,1374,3,7,0,434,427,0,7,0,418,16,1518,1084,44,12,226,82,4,4,13,1,4,0,0,0,0,26,2
13,CLUJ,"SCOALA GENERALA",522,MĂGURI-RĂCĂTĂU,58357,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:37:24",731,729,0,2,0,419,417,0,2,0,365,54,803,384,51,29,1,201,17,32,9,3,1,0,0,1,2,6,12
13,CLUJ,"ŞCOALA GENERALĂ",544,"MINTIU GHERLII",58552,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:44:49",81,72,0,9,0,35,26,0,9,0,28,7,80,45,3,3,0,18,1,0,0,0,0,0,1,0,0,2,0
13,CLUJ,"ŞCOALA GENERALĂ",509,"JICHIŞU DE JOS",55106,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:54:33",27,11,0,16,0,27,11,0,16,0,26,1,29,2,4,1,0,15,4,1,1,0,0,0,0,0,0,0,0
13,CLUJ,"ŞCOALA GENERALĂ",508,"JICHIŞU DE JOS",55106,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:02:50",93,78,0,15,0,57,42,0,15,0,55,2,86,29,15,3,0,24,11,0,1,0,0,0,1,0,0,0,0
13,CLUJ,"ŞCOALA GENERALĂ",574,"PETREŞTII DE JOS",58918,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:29:49",175,161,0,10,4,124,110,0,10,4,111,13,180,56,12,2,2,50,9,2,1,0,8,0,0,1,0,24,0
13,CLUJ,"ŞCOALA GENERALĂ",504,"IZVORU CRIŞULUI",58204,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:10:22",326,313,0,8,5,259,246,0,8,5,249,10,351,92,6,2,195,23,2,1,1,1,0,1,1,0,1,3,12
13,CLUJ,"ŞCOALA GENERALĂ",524,MĂNĂSTIRENI,58393,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:44:28",455,431,0,14,10,350,326,0,14,10,313,37,474,124,108,8,1,105,56,17,2,0,0,3,9,3,1,0,0
13,CLUJ,"ŞCOALA GENERALĂ",529,MĂRIŞEL,58534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:05:08",110,101,0,8,1,86,77,0,8,1,82,4,110,24,6,17,0,48,3,6,2,0,0,0,0,0,0,0,0
