precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL NAȚIUNEA ROMÂNĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL DREPTĂȚII-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi"
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ NR.2 ”REGINA MARIA” ( I )",116,"MUNICIPIUL CURTEA DE ARGEŞ",13622,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:16:35",1472,1464,5,3,0,532,529,0,3,0,518,14,1700,1168,224,124,6,27,45,9,7,8,0,64,3,1
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ NR.2 ”REGINA MARIA” ( II )",117,"MUNICIPIUL CURTEA DE ARGEŞ",13622,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:56:02",1172,1163,1,8,0,419,411,0,8,0,400,19,1400,981,139,114,3,23,24,11,4,7,1,73,0,1
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ NR.2 ”REGINA MARIA” ( III )",118,"MUNICIPIUL CURTEA DE ARGEŞ",13622,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:49:34",1644,1629,1,9,5,628,614,0,9,5,616,12,1900,1272,237,153,12,59,39,8,4,10,5,86,3,0
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ NR.4 ” MIRCEA CEL BATRÂN”",126,"MUNICIPIUL CURTEA DE ARGEŞ",13622,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:32:33",1364,1352,0,12,0,544,532,0,12,0,527,17,1500,956,220,145,6,17,30,8,5,6,4,80,2,4
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ NR.6 ”BASARAB I”",122,"MUNICIPIUL CURTEA DE ARGEŞ",13622,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:07:51",1424,1408,1,15,0,541,526,0,15,0,516,25,1500,959,201,140,9,37,28,13,3,14,5,65,0,1
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”OPREA IORGULESCU” - I",90,"MUNICIPIUL CÂMPULUNG",13490,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:53:43",764,751,0,12,1,397,384,0,12,1,382,15,900,503,109,135,5,8,20,6,0,3,1,90,2,3
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”OPREA IORGULESCU” - II",91,"MUNICIPIUL CÂMPULUNG",13490,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:09",864,854,0,10,0,417,407,0,10,0,406,11,1000,583,136,133,7,6,10,2,3,8,5,93,0,3
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ PROF. DR. VASILE VASILESCU",303,CORBENI,15741,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:33:36",830,830,0,0,0,476,476,0,0,0,443,33,900,424,162,102,20,17,45,8,2,21,0,54,0,12
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ PROF. DR. VASILE VASILESCU",304,CORBENI,15741,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:26:09",1209,1206,0,3,0,787,784,0,3,0,706,81,1300,513,291,98,22,24,143,11,7,29,2,35,1,43
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ ŞERBOENI",261,BUZOEŞTI,14940,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:52:21",1192,1188,0,3,1,690,686,0,3,1,653,37,1300,610,250,271,8,44,22,3,13,11,0,25,3,3
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ SLĂNIC",201,ANINOASA,13999,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:52:07",954,912,1,16,25,705,664,0,16,25,644,61,1000,295,352,185,4,38,20,5,9,4,0,10,0,17
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”THEODOR AMAN” - I",99,"MUNICIPIUL CÂMPULUNG",13490,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:11:39",1440,1429,0,11,0,688,677,0,11,0,657,31,1600,912,188,207,11,19,15,7,6,9,4,185,2,4
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”THEODOR AMAN” - II",100,"MUNICIPIUL CÂMPULUNG",13490,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:17:55",1092,1080,1,11,0,458,447,0,11,0,447,11,1200,742,134,113,13,14,19,9,5,8,3,122,5,2
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”THEODOR AMAN” - III",101,"MUNICIPIUL CÂMPULUNG",13490,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:52",1292,1282,1,9,0,492,483,0,9,0,470,22,1500,1008,151,135,6,7,17,1,4,1,7,139,1,1
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ TOMŞANCA",263,BUZOEŞTI,14940,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:44:43",303,294,0,9,0,203,194,0,9,0,196,7,400,197,107,36,7,2,33,2,2,3,0,2,0,2
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” TRAIAN” ( FOSTĂ ŞCOALĂ NR.4)",88,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:20:17",1394,1381,3,10,0,517,507,0,10,0,503,14,1500,983,174,156,7,20,24,6,3,14,1,91,1,6
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” TRAIAN” ( FOSTĂ ŞCOALĂ NR.4)",89,"MUNICIPIUL PITEŞTI",13169,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:05:15",1683,1667,8,8,0,591,583,0,8,0,583,8,1800,1209,214,174,6,28,14,1,4,11,2,119,4,6
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” TUDOR ARGHEZI” ( FOSTĂ ŞCOALĂ NR.7)",62,"MUNICIPIUL PITEŞTI",13169,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:55:35",1787,1779,2,6,0,602,596,0,6,0,589,13,2000,1398,215,143,10,30,19,2,3,16,4,138,5,4
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” TUDOR ARGHEZI” ( FOSTĂ ŞCOALĂ NR.7)",61,"MUNICIPIUL PITEŞTI",13169,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:55:12",2034,2020,7,7,0,740,733,0,7,0,723,17,2200,1460,224,242,11,31,24,4,4,19,1,161,2,0
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” TUDOR ARGHEZI” ( FOSTĂ ŞCOALĂ NR.7)",60,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:24",1830,1815,0,15,0,647,632,0,15,0,634,12,2100,1454,227,170,8,28,23,3,7,13,1,147,1,6
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” TUDOR ARGHEZI” ( FOSTĂ ŞCOALĂ NR.7)",59,"MUNICIPIUL PITEŞTI",13169,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:17:37",1735,1726,1,8,0,554,546,0,8,0,539,15,2000,1446,205,138,8,31,18,4,6,19,1,104,1,4
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” TUDOR MUŞATESCU” (FOSTA ŞCOALA NR. 17) (INTRAREA A)",79,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:17:48",1339,1330,0,9,0,420,411,0,9,0,398,22,1500,1080,122,116,6,34,8,4,3,9,2,87,3,4
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ „TUDOR MUŞATESCU” (FOSTĂ ŞCOALĂ NR.17) (INTRAREA B)",80,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:55:18",1289,1278,1,10,0,407,397,0,10,0,392,15,1500,1093,131,105,4,45,12,3,3,16,4,64,1,4
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” TUDOR VLADIMIRESCU” ( FOSTĂ ŞCOALĂ NR.20)",56,"MUNICIPIUL PITEŞTI",13169,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:34:30",1770,1756,5,9,0,657,648,0,9,0,635,22,2000,1343,218,172,8,30,18,3,5,12,4,159,4,2
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”TUDOR VLADIMIRESCU” ( FOSTĂ ŞCOALĂ NR.20)",55,"MUNICIPIUL PITEŞTI",13169,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 17:23:13",1578,1571,0,7,0,565,558,0,7,0,552,13,1800,1235,204,167,9,22,16,3,2,20,4,103,1,1
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”TUDOR VLADIMIRESCU” ( FOSTĂ ŞCOALĂ NR.20)",54,"MUNICIPIUL PITEŞTI",13169,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:21:10",1718,1705,4,9,0,608,599,0,9,0,593,15,2000,1392,183,198,12,23,16,7,4,14,3,123,5,5
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ VALEA IAŞULUI",504,"VALEA IAŞULUI",19695,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:46:29",827,819,0,8,0,464,456,0,8,0,430,34,900,436,172,145,15,4,51,7,2,6,1,27,0,0
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ VULPEŞTI",264,BUZOEŞTI,14940,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:44:15",847,838,0,9,0,465,456,0,9,0,425,40,900,435,180,114,14,2,25,5,2,45,0,19,1,18
3,ARGEŞ,"ŞCOALA GIM.”PROF.UNIV.DR.ION STOIA” CĂLDĂRARU",267,CĂLDĂRARU,15064,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:31:22",707,691,0,8,8,453,437,0,8,8,412,40,800,347,145,204,4,17,25,4,1,4,0,6,2,0
3,ARGEŞ,"ŞCOALA GLAVACIOC",481,"ŞTEFAN CEL MARE",19114,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:18:33",352,342,0,8,2,201,191,0,8,2,184,17,400,199,127,51,0,0,1,0,0,0,0,4,1,0
3,ARGEŞ,"ŞCOALA GLÎMBOCEL",239,BOGAŢI,14584,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:14:00",158,150,0,8,0,94,86,0,8,0,88,6,165,71,58,16,1,6,4,0,0,0,0,3,0,0
3,ARGEŞ,"ŞCOALA GLÎMBOCELU",235,BOGAŢI,14584,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:17:52",598,594,0,4,0,295,291,0,4,0,280,15,654,359,164,94,1,3,6,2,3,0,0,6,0,1
3,ARGEŞ,"SCOALA GLODU",274,CĂLINEŞTI,15108,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:10:13",600,596,0,4,0,345,341,0,4,0,322,23,600,255,156,59,7,39,15,9,11,6,1,18,0,1
3,ARGEŞ,"ȘCOALA GODENI, NR.26",344,GODENI,16551,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:26:48",1008,1005,0,2,1,596,593,0,2,1,574,22,1068,472,277,167,11,7,54,9,2,19,2,24,1,1
3,ARGEŞ,"ŞCOALA GROŞI",214,BĂBANA,14085,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:41:58",392,376,0,11,5,257,241,0,11,5,241,16,400,143,81,109,0,2,20,6,2,5,0,15,0,1
3,ARGEŞ,"ŞCOALA GURA PRAVĂŢ",511,"VALEA MARE-PRAVĂŢ",13524,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:57:56",939,929,0,10,0,714,704,0,10,0,620,94,1000,286,512,83,0,1,0,3,16,1,1,3,0,0
3,ARGEŞ,"ŞCOALA IANCULEŞTI",484,ŞUICI,19141,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:35:37",228,222,0,4,2,130,124,0,4,2,109,15,300,170,60,20,0,2,15,0,1,6,0,4,0,1
3,ARGEŞ,"ŞCOALA I - IV SĂLIŞTEA",497,UDA,19392,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:40:57",451,438,0,7,6,292,279,0,7,6,267,25,473,178,95,165,1,2,1,1,0,0,1,1,0,0
3,ARGEŞ,"ŞCOALA I-IV VALEA CETĂŢUIA",290,CETĂŢENI,15402,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:11:16",702,693,0,9,0,452,443,0,9,0,416,36,800,348,330,66,1,5,0,5,8,0,0,0,1,0
3,ARGEŞ,"ŞCOALA I-VIII UDA",495,UDA,19392,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:24:12",531,519,0,11,1,352,340,0,11,1,320,32,553,201,140,150,4,2,1,3,4,1,4,4,4,3
3,ARGEŞ,"ŞCOALA IZVORU DE SUS",516,VEDEA,19793,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:12:32",277,272,0,5,0,139,134,0,5,0,122,17,300,161,39,19,2,35,6,0,0,8,0,11,0,2
3,ARGEŞ,"ŞCOALA LINTEŞTI",317,COTMEANA,15983,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:27:39",336,324,0,12,0,199,187,0,12,0,186,13,400,201,119,10,1,3,4,2,0,0,2,24,0,21
3,ARGEŞ,"ŞCOALA LUCIENI",350,HÂRTIEŞTI,16659,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:06:07",282,271,1,9,1,211,201,0,9,1,200,11,300,89,42,144,0,3,4,2,2,0,0,3,0,0
3,ARGEŞ,"ŞCOALA MĂLURENI",366,MĂLURENI,17049,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:18:42",508,492,0,16,0,259,243,0,16,0,246,13,558,299,163,40,3,2,11,3,5,3,0,15,0,1
3,ARGEŞ,"ŞCOALA MĂNICEŞTI",216,BĂICULEŞTI,14165,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:07:52",628,619,0,9,0,398,389,0,9,0,373,25,700,302,115,151,1,7,67,8,2,0,0,12,1,9
3,ARGEŞ,"ŞCOALA MARTALOGI",347,HÂRSEȘTI,16613,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:43:58",602,573,0,21,8,408,379,0,21,8,362,46,589,181,300,41,3,9,2,1,1,0,0,4,0,1
3,ARGEŞ,"ŞCOALA MÎNDRA",225,BÂRLA,14450,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:32:16",677,639,0,31,7,461,423,0,31,7,426,35,700,239,150,233,11,1,17,4,1,1,0,7,0,1
3,ARGEŞ,"ŞCOALA MÎRGHIA DE SUS",365,"LUNCA CORBULUI",16944,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:48:23",332,328,0,4,0,133,129,0,4,0,121,12,360,227,75,27,1,9,3,1,2,0,0,2,0,1
3,ARGEŞ,"ŞCOALA MOZACU",408,NEGRAŞI,17726,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:25:39",241,239,0,1,1,155,153,0,1,1,144,11,262,107,101,33,0,5,1,2,0,0,0,2,0,0
3,ARGEŞ,"ŞCOALA NEGRAŞI",406,NEGRAŞI,17726,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:56:14",603,575,1,4,23,388,361,0,4,23,343,45,655,267,193,109,2,9,5,5,1,1,0,16,1,1
3,ARGEŞ,"ŞCOALA NIGRIŞOARA",465,SLOBOZIA,18741,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:37:52",265,256,0,9,0,193,184,0,9,0,189,4,300,107,94,66,0,6,1,1,2,1,0,17,1,0
3,ARGEŞ,"ŞCOALA NR.1 - STRUCTURĂ A ŞCOLII GIMNAZIALE „NICOLAE BĂLCESCU” (FOSTA ŞCOALA GIMNAZIALĂ NR.9)",19,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:44:30",1625,1606,5,8,6,576,562,0,8,6,560,16,1800,1224,177,177,9,21,16,4,4,21,3,117,2,9
3,ARGEŞ,"ŞCOALA NR.1 - STRUCTURĂ A ŞCOLII GIMNAZIALE „NICOLAE BĂLCESCU” (FOSTA ŞCOALA GIMNAZIALĂ NR.9)",18,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:29:46",1653,1644,2,7,0,605,598,0,7,0,590,15,1800,1195,206,200,7,35,22,0,2,13,1,100,2,2
3,ARGEŞ,"ŞCOALA NR.2 - STRUCTURĂ A ŞCOLII GIMNAZIALE „TUDOR VLADIMIRESCU” (FOSTA ȘCOALĂ NR.8)",66,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:48:04",1723,1711,3,9,0,701,692,0,9,0,689,12,1900,1199,228,195,11,40,26,2,6,22,2,147,4,6
3,ARGEŞ,"ŞCOALA OLTEANCA",326,DAVIDEŞTI,16285,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:29:24",767,752,0,15,0,451,436,0,15,0,435,16,812,361,336,56,16,1,3,4,5,1,1,11,0,1
3,ARGEŞ,"ŞCOALA PĂDUREŢI",364,"LUNCA CORBULUI",16944,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:19",816,810,2,4,0,321,317,0,4,0,291,30,900,579,189,39,3,8,23,1,3,3,3,17,1,1
3,ARGEŞ,"ŞCOALA PETREŞTI",311,COŞEŞTI,15901,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:15:04",733,724,0,9,0,415,406,0,9,0,398,17,800,385,242,42,25,11,55,4,3,7,2,6,1,0
3,ARGEŞ,"ŞCOALA PISCANI",330,DÂRMĂNEŞTI,16365,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:30",771,760,1,10,0,443,433,0,10,0,422,21,800,357,271,63,12,31,11,4,6,1,3,17,3,0
3,ARGEŞ,"ŞCOALA POPEŞTI",433,POPEŞTI,18162,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:16:38",307,281,0,26,0,307,281,0,26,0,281,26,500,193,175,85,2,1,10,0,1,0,0,5,1,1
3,ARGEŞ,"ŞCOALA PRIMARĂ ALBEŞTII -UNGURENI",190,"ALBEŞTII DE ARGEŞ",13819,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:52:16",1295,1283,0,7,5,761,749,0,7,5,712,49,1400,639,124,348,7,35,130,14,6,2,3,31,5,7
3,ARGEŞ,"ŞCOALA PRIMARĂ ALBEŞTII-UNGURENI",191,"ALBEŞTII DE ARGEŞ",13819,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:17:16",759,751,0,8,0,459,451,0,8,0,435,24,900,441,89,218,5,27,58,9,10,1,0,13,0,5
3,ARGEŞ,"ŞCOALĂ PRIMARĂ BĂRBĂTEŞTI",302,COCU,15652,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 12:21:34",474,464,0,8,2,261,251,0,8,2,243,16,500,241,152,38,2,10,5,0,2,0,1,31,0,2
3,ARGEŞ,"ȘCOALA PRIMARĂ BÂRZEȘTI",521,VULTUREŞTI,20055,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:23:11",463,460,0,3,0,292,289,0,3,0,263,29,500,208,137,66,5,5,26,5,4,2,2,9,0,2
3,ARGEŞ,"ŞCOALA PRIMARĂ BERINDEŞTI",307,CORBENI,15741,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:10",585,575,0,9,1,367,357,0,9,1,334,33,699,332,60,70,9,7,29,5,3,15,2,131,1,2
3,ARGEŞ,"ŞCOALA PRIMARĂ BRĂDETU",251,BRĂDULEŢ,14753,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:57",291,281,3,5,2,191,182,2,5,2,175,16,310,119,45,59,0,39,6,2,7,9,0,7,1,0
3,ARGEŞ,"ŞCOALA PRIMARĂ BRĂTEŞTI",192,"ALBEŞTII DE ARGEŞ",13819,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:18:33",600,589,2,4,5,385,376,1,3,5,364,21,600,215,86,197,12,9,29,9,3,1,3,11,2,2
3,ARGEŞ,"ŞCOALA PRIMARĂ CERBU",198,ALBOTA,13935,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:47",626,622,0,4,0,383,379,0,4,0,356,27,685,302,240,69,2,7,12,1,4,5,1,13,0,2
3,ARGEŞ,"ŞCOALA PRIMARĂ CÎRCEŞTI",322,CUCA,16132,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:12:12",252,247,0,5,0,164,159,0,5,0,149,15,270,106,75,25,2,3,27,2,3,2,0,4,0,6
3,ARGEŞ,"ŞCOALĂ PRIMARĂ CRUCIŞOARA",299,COCU,15652,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:46:34",249,245,0,4,0,149,145,0,4,0,143,6,277,128,58,23,3,3,8,5,0,0,0,43,0,0
3,ARGEŞ,"ŞCOALA PRIMARĂ DOBROGOSTEA",376,MERIŞANI,17101,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:23:40",1029,1024,0,4,1,452,447,0,4,1,426,26,1150,698,197,113,4,3,10,7,0,6,3,81,1,1
3,ARGEŞ,"SCOALA PRIMARĂ DOBROŢU",193,"ALBEŞTII DE ARGEŞ",13819,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:53:32",818,810,0,8,0,472,464,0,8,0,434,38,900,428,73,214,10,15,64,15,7,8,3,19,3,3
3,ARGEŞ,"ŞCOALAPRIMARĂ DRAGOSLAVELE",339,DRAGOSLAVELE,16472,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:39:36",879,870,0,4,5,550,541,0,4,5,518,32,980,430,192,256,6,20,12,4,3,3,0,21,0,1
3,ARGEŞ,"ŞCOALA PRIMARĂ ENCULEŞTI",169,"ORAŞ ŞTEFĂNEŞTI",13392,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:44:55",475,470,0,5,0,249,244,0,5,0,218,31,500,251,66,31,1,34,19,6,5,40,1,10,4,1
3,ARGEŞ,"ȘCOALA PRIMARĂ FĂGETU",167,"ORAŞ MIOVENI",13301,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:23:54",737,727,0,10,0,439,429,0,10,0,417,22,800,361,344,36,2,8,11,2,4,2,0,6,0,2
3,ARGEŞ,"ŞCOALA PRIMARĂ GHEOGHE TOMA",478,SUSENI,19007,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:08:30",1034,1022,0,9,3,642,630,0,9,3,594,48,1162,520,210,289,16,24,4,5,4,1,2,32,4,3
3,ARGEŞ,"ŞCOALA PRIMARĂ GOLEŞTII-BADII",179,"ORAŞ TOPOLOVENI",13757,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:41:21",843,831,1,11,0,459,448,0,11,0,428,31,900,441,237,105,3,7,16,0,4,31,1,20,0,4
3,ARGEŞ,"ȘCOALA PRIMARĂ HULUBA",522,VULTUREŞTI,20055,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:18:12",180,170,0,10,0,149,139,0,10,0,135,14,200,51,48,23,13,17,26,2,5,0,0,1,0,0
3,ARGEŞ,"SCOALA PRIMARA HULUBESTI",258,"BUGHEA DE JOS",14922,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:04:34",450,445,0,5,0,230,225,0,5,0,218,12,500,270,90,89,2,6,6,1,3,2,1,16,1,1
3,ARGEŞ,"ŞCOALA PRIMARĂ I-IV SUSLĂNEŞTI",390,MIOARELE,17334,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:58:39",341,328,0,12,1,208,195,0,12,1,199,9,400,192,83,80,1,1,23,1,0,1,0,9,0,0
3,ARGEŞ,"ŞCOALA PRIMARĂ INURI",186,"ORAŞ TOPOLOVENI",13757,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:53:38",252,241,1,10,0,166,156,0,10,0,157,9,266,100,105,30,0,1,5,0,1,10,0,3,1,1
3,ARGEŞ,"ŞCOALA PRIMARĂ ”ÎNV.CONSTANTIN MIHALCEA” BURDEA",269,CĂLDĂRARU,15064,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:16",471,463,0,4,4,270,262,0,4,4,237,33,517,247,105,90,4,1,18,3,1,2,0,9,2,2
3,ARGEŞ,"ŞCOALA PRIMARĂ IOAN RIZESCU",476,SUSENI,19007,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:41",604,597,2,3,2,355,349,1,3,2,332,23,660,305,99,153,2,11,9,2,5,1,1,48,1,0
3,ARGEŞ,"ŞCOALA PRIMARĂ ”ION BĂLTEANU”, GLIGANU DE SUS",448,ROCIU,18475,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:13:38",577,534,0,19,24,392,349,0,19,24,365,27,592,200,267,82,0,2,6,1,2,0,0,4,1,0
3,ARGEŞ,"ŞCOALA PRIMARĂ LĂUNELE",320,CUCA,16132,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:41:06",506,501,0,5,0,265,260,0,5,0,239,26,556,291,168,40,1,5,12,1,3,4,1,4,0,0
3,ARGEŞ,"ŞCOALA PRIMARĂ LUNCA",241,BOTENI,14673,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:17",501,490,0,4,7,349,338,0,4,7,334,15,600,251,248,46,6,15,4,2,3,0,0,6,1,3
3,ARGEŞ,"ŞCOALA PRIMARĂ MĂCĂI",321,CUCA,16132,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:57:50",513,503,2,8,0,267,259,0,8,0,247,20,552,285,153,33,1,14,24,4,4,1,0,3,1,9
3,ARGEŞ,"ŞCOALA PRIMARĂ MALU VÂNĂT",379,MERIŞANI,17101,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:12:07",677,667,2,7,1,400,392,0,7,1,328,72,730,330,191,68,1,2,5,5,2,5,0,48,1,0
3,ARGEŞ,"ȘCOALA PRIMARĂ ” MIHAI EMINESCU”",245,BRADU,13276,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 16:01:18",843,828,0,12,3,567,552,0,12,3,528,38,1002,435,356,55,3,60,9,7,6,4,3,25,0,0
3,ARGEŞ,"SCOALA PRIMARA MLACI",257,"BUGHEA DE JOS",14922,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:02:06",572,564,0,8,0,380,372,0,8,0,336,44,600,220,238,70,2,7,0,3,3,1,1,7,1,3
3,ARGEŞ,"ŞCOALA PRIMARĂ MOŞTENI-GRECI",243,BOŢEŞTI,14726,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:42:40",251,241,0,10,0,178,168,0,10,0,167,11,283,105,79,37,0,3,35,2,1,0,0,8,0,2
