precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL POPULAR MAGHIAR DIN TRANSILVANIA-voturi","ALIANȚA USR PLUS-voturi"
5,BIHOR,"AFTER SCHOOL",524,ROŞIA,30844,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:48:19",538,493,0,35,10,458,413,0,35,10,419,39,557,99,326,4,0,5,73,2,7,0,2
5,BIHOR,"BLOC PARTER",152,"MUNICIPIUL BEIUŞ",26804,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:10:15",1159,1141,0,14,4,706,688,0,14,4,685,21,1309,603,449,21,0,8,133,12,9,0,53
5,BIHOR,"BLOCURILE ANL",145,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:01:43",876,860,4,12,0,483,471,0,12,0,474,9,966,483,406,16,1,5,24,5,5,3,9
5,BIHOR,"CAMIN CULTURAL",558,"SÂNNICOLAU ROMÂN",32179,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:45:43",1028,954,3,43,28,754,683,0,43,28,705,49,1060,306,482,14,5,7,97,7,81,0,12
5,BIHOR,"CAMIN CULTURAL",565,SÂRBI,31128,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:34:46",1058,819,0,199,40,838,599,0,199,40,801,37,900,62,465,8,0,3,290,16,16,1,2
5,BIHOR,"CAMIN CULTURAL",566,SÂRBI,31128,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:56",748,598,0,128,22,584,434,0,128,22,558,26,681,97,347,4,1,7,183,1,4,0,11
5,BIHOR,"CAMIN CULTURAL",578,"SUPLACU DE BARCĂU",31262,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:18:13",749,735,0,10,4,410,396,0,10,4,384,26,827,417,279,12,32,5,44,5,2,0,5
5,BIHOR,"CAMIN CULTURAL",612,TĂRCAIA,31609,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 18:21:04",229,213,0,14,2,180,164,0,14,2,173,7,239,59,79,9,1,27,52,2,0,1,2
5,BIHOR,"CAMIN CULTURAL",611,TĂRCAIA,31609,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:19:10",373,319,1,39,14,307,254,0,39,14,300,7,367,60,91,0,1,1,204,0,0,2,1
5,BIHOR,"CĂMIN CULTURAL",186,"ORAŞ ALEŞD",26699,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:09:44",1127,1112,0,13,2,627,612,0,13,2,596,31,1229,602,426,14,32,5,71,4,31,0,13
5,BIHOR,"CĂMIN CULTURAL",457,MĂGEŞTI,30069,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:25:52",303,287,0,7,9,303,287,0,7,9,271,12,443,140,229,1,0,14,24,2,0,1,0
5,BIHOR,"CĂMIN CULTURAL",435,LĂZĂRENI,29813,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:15:25",585,542,0,31,12,405,362,0,31,12,383,22,620,215,331,7,0,3,35,4,1,0,2
5,BIHOR,"CĂMIN CULTURAL",434,LĂZĂRENI,29813,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:12:24",511,486,1,18,6,373,349,0,18,6,361,12,540,167,300,2,0,0,44,8,3,0,4
5,BIHOR,"CĂMIN CULTURAL",625,TILEAGD,31716,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:01:42",697,686,1,8,2,250,240,0,8,2,238,12,762,512,121,66,0,7,20,5,8,7,4
5,BIHOR,"CĂMIN CULTURAL",655,VIIŞOARA,32045,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:50:13",173,160,0,11,2,101,88,0,11,2,93,8,185,84,23,56,1,0,6,2,3,2,0
5,BIHOR,"CĂMIN CULTURAL",237,AUŞEU,27212,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:19:27",758,727,5,7,19,445,418,1,7,19,425,20,801,356,319,0,9,0,82,3,4,1,7
5,BIHOR,"CĂMIN CULTURAL",624,TILEAGD,31716,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:16:48",336,333,0,3,0,133,130,0,3,0,117,16,374,241,56,33,0,6,11,4,5,1,1
5,BIHOR,"CĂMIN CULTURAL",639,ŢEŢCHEA,31878,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:53:29",499,480,1,9,9,317,299,0,9,9,298,19,531,214,195,6,1,3,78,4,6,1,4
5,BIHOR,"CĂMIN CULTURAL",640,ŢEŢCHEA,31878,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:50:03",683,657,0,11,15,445,419,0,11,15,349,96,724,279,125,104,3,4,55,3,46,3,6
5,BIHOR,"CĂMIN CULTURAL",638,ŢEŢCHEA,31878,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:12:22",691,669,0,13,9,442,420,0,13,9,423,19,738,296,254,8,1,10,111,1,36,1,1
5,BIHOR,"CĂMIN CULTURAL",428,"LAZURI DE BEIUŞ",29760,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:18:30",573,521,1,30,21,455,404,0,30,21,435,20,571,116,332,2,1,5,46,17,4,0,28
5,BIHOR,"CĂMIN CULTURAL",641,ŢEŢCHEA,31878,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:17:18",738,702,0,21,15,508,472,0,21,15,474,34,761,253,225,4,1,3,218,13,1,1,8
5,BIHOR,"CĂMIN CULTURAL",295,BUNTEŞTI,27971,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:04:54",563,531,1,15,16,451,419,1,15,16,436,15,602,151,346,3,0,6,76,1,2,0,2
5,BIHOR,"CĂMIN CULTURAL",291,BUNTEŞTI,27971,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:12:17",233,222,0,5,6,192,181,0,5,6,186,6,259,67,131,2,0,2,44,3,3,0,1
5,BIHOR,"CĂMIN CULTURAL",290,BUNTEŞTI,27971,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:49:18",570,538,0,18,14,463,431,0,18,14,448,15,618,155,327,5,1,0,103,8,1,2,1
5,BIHOR,"CĂMIN CULTURAL",411,HOLOD,29573,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:05:24",475,286,0,24,165,475,286,0,24,165,450,25,595,120,332,26,0,0,23,3,62,0,4
5,BIHOR,"CĂMIN CULTURAL",221,ABRAM,27070,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:14:54",257,239,0,11,7,162,144,0,11,7,153,9,259,97,131,2,1,1,11,0,4,0,3
5,BIHOR,"CĂMIN CULTURAL",222,ABRAM,27070,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:42:43",231,220,0,6,5,124,113,0,6,5,121,3,249,125,98,3,0,0,10,0,6,0,4
5,BIHOR,"CĂMIN CULTURAL",413,HOLOD,29573,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:58:37",106,75,0,24,7,106,75,0,24,7,101,5,128,16,69,3,1,2,19,0,3,0,4
5,BIHOR,"CĂMIN CULTURAL",347,COPĂCEL,28816,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:05:10",278,219,0,53,6,222,163,0,53,6,215,7,251,29,161,2,0,1,33,7,5,0,6
5,BIHOR,"CĂMIN CULTURAL",412,HOLOD,29573,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:50:57",170,142,1,26,1,126,99,0,26,1,114,12,154,28,64,1,0,2,32,2,3,2,8
5,BIHOR,"CĂMIN CULTURAL",531,SĂCĂDAT,30871,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:09:31",669,611,4,50,4,445,391,0,50,4,415,30,682,237,283,1,1,2,82,6,33,1,6
5,BIHOR,"CĂMIN CULTURAL",437,LĂZĂRENI,29813,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:56:43",150,134,0,16,0,96,80,0,16,0,92,4,150,54,75,3,0,1,12,0,0,0,1
5,BIHOR,"CĂMIN CULTURAL",436,LĂZĂRENI,29813,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:42:30",105,92,0,13,0,76,63,0,13,0,72,4,101,25,66,1,0,0,3,2,0,0,0
5,BIHOR,"CĂMIN CULTURAL",623,TILEAGD,31716,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:51:35",657,647,0,10,0,321,311,0,10,0,301,20,729,408,205,2,1,7,28,9,49,0,0
5,BIHOR,"CĂMIN CULTURAL",318,CEFA,28246,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:16:41",754,722,2,11,19,446,416,0,11,19,421,25,821,375,314,7,1,3,85,4,4,0,3
5,BIHOR,"CĂMIN CULTURAL",328,CETARIU,28415,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:08:17",938,908,2,10,18,561,533,0,10,18,529,32,997,436,58,269,0,4,6,1,0,185,6
5,BIHOR,"CĂMIN CULTURAL",329,CETARIU,28415,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:43:08",201,194,0,7,0,102,95,0,7,0,100,2,214,112,12,52,0,0,4,0,0,31,1
5,BIHOR,"CĂMIN CULTURAL",654,VIIŞOARA,32045,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:17:40",932,891,1,6,34,648,607,1,6,34,615,33,978,330,90,487,1,0,18,2,11,4,2
5,BIHOR,"CĂMIN CULTURAL",220,ABRAM,27070,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:32:38",237,228,1,6,2,120,112,0,6,2,114,6,254,134,98,1,2,1,5,1,2,0,4
5,BIHOR,"CĂMIN CULTURAL",530,SĂCĂDAT,30871,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:07:52",878,723,2,147,6,624,471,0,147,6,600,24,794,170,385,8,2,6,155,10,10,1,23
5,BIHOR,"CĂMIN CULTURAL",348,COPĂCEL,28816,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:21:25",462,325,1,114,22,364,227,1,114,22,341,17,391,27,179,3,1,3,144,3,4,0,4
5,BIHOR,"CĂMIN CULTURAL",230,AŞTILEU,26742,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:59",509,498,1,10,0,328,318,0,10,0,317,11,553,225,251,4,2,1,49,3,2,3,2
5,BIHOR,"CĂMIN CULTURAL BĂLENI",430,"LAZURI DE BEIUŞ",29760,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:06:32",170,159,0,10,1,132,121,0,10,1,128,4,183,51,106,0,0,0,11,3,4,0,4
5,BIHOR,"CĂMIN CULTURAL BĂLNACA",599,ŞUNCUIUŞ,31510,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:08:17",786,769,0,9,8,508,491,0,9,8,488,20,856,348,419,5,0,0,53,2,5,0,4
5,BIHOR,"CĂMIN CULTURAL BICACI",401,GEPIU,32195,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:50:26",567,543,4,8,12,350,328,2,8,12,330,20,571,221,174,23,0,2,124,2,5,0,0
5,BIHOR,"CĂMIN CULTURAL BIRTIN",650,"VADU CRIŞULUI",31976,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:44:17",291,280,0,6,5,213,202,0,6,5,204,9,315,102,156,1,0,5,20,5,2,0,15
5,BIHOR,"CĂMIN CULTURAL BOROD",255,BOROD,27560,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:24:43",1245,1219,1,20,5,802,777,0,20,5,751,51,1390,588,381,7,13,2,306,22,14,2,4
5,BIHOR,"CĂMIN CULTURAL CĂLĂȚEA",232,AŞTILEU,26742,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:52:05",277,271,0,6,0,198,192,0,6,0,188,10,298,100,140,2,1,1,24,7,12,0,1
5,BIHOR,"CĂMIN CULTURAL CĂLUGĂRI",308,CĂRPINET,28193,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:30:00",436,393,0,21,22,309,266,0,21,22,293,16,437,128,130,4,0,6,141,5,4,0,3
5,BIHOR,"CĂMIN CULTURAL CĂRĂNDENI",432,LĂZĂRENI,29813,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:13:25",342,295,1,26,20,233,187,0,26,20,226,7,362,129,191,3,0,1,14,13,2,0,2
5,BIHOR,"CĂMIN CULTURAL CĂRĂNZEL",433,LĂZĂRENI,29813,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:43:32",92,70,1,18,3,70,48,1,18,3,66,4,85,15,58,2,0,0,4,0,1,0,1
5,BIHOR,"CAMIN CULTURAL CATUN CARMAZAN",601,ŞUNCUIUŞ,31510,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:17:56",143,137,0,6,0,83,77,0,6,0,77,6,151,68,48,1,0,0,15,7,6,0,0
5,BIHOR,"CĂMIN CULTURAL CORNET",233,AŞTILEU,26742,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:06:10",223,216,0,6,1,172,165,0,6,1,165,7,241,69,130,1,1,0,27,5,0,0,1
5,BIHOR,"CĂMIN CULTURAL COȘDENI",490,POMEZEU,30470,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:58:27",451,421,0,8,22,343,313,0,8,22,322,21,477,134,185,4,0,3,120,2,5,1,2
5,BIHOR,"CĂMIN CULTURAL DELANI",153,"MUNICIPIUL BEIUŞ",26804,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:16:14",291,278,0,9,4,213,200,0,9,4,208,5,324,111,134,5,0,7,50,3,4,0,5
5,BIHOR,"CĂMIN CULTURAL FELCHERIU",474,OŞORHEI,30274,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:13:44",284,263,0,21,0,184,163,0,21,0,174,9,293,109,134,3,0,0,25,3,2,0,7
5,BIHOR,"CĂMIN CULTURAL FUGHIU",475,OŞORHEI,30274,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:02:09",974,960,5,9,0,517,508,0,9,0,495,22,1051,534,324,116,0,3,28,7,6,2,9
5,BIHOR,"CĂMIN CULTURAL GEPIU",400,GEPIU,32195,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:46:24",1312,1263,0,20,29,984,935,0,20,29,901,83,1322,338,398,14,12,5,436,6,18,0,12
5,BIHOR,"CĂMIN CULTURAL GHIGHIȘENI",519,RIENI,30773,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 12:55:39",827,778,1,26,22,568,520,0,26,22,552,16,854,286,428,2,2,23,79,3,1,0,14
5,BIHOR,"CĂMIN CULTURAL GIRIŞU DE CRIŞ",402,"GIRIŞU DE CRIŞ",29467,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:06:16",1296,1263,3,13,17,832,802,0,13,17,778,35,1393,561,513,15,12,17,147,4,61,0,9
5,BIHOR,"CĂMIN CULTURAL HIDIȘ",491,POMEZEU,30470,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:25:17",297,268,0,12,17,234,205,0,12,17,225,9,295,61,116,8,0,0,91,6,3,0,1
5,BIHOR,"CĂMIN CULTURAL HIDIȘELU DE SUS",405,"HIDIŞELU DE SUS",29519,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:32:03",928,844,3,54,27,693,610,2,54,27,676,17,961,268,435,6,1,25,185,7,9,1,7
5,BIHOR,"CĂMIN CULTURAL HODIȘ",414,HOLOD,29573,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:35:22",150,119,0,27,4,119,88,0,27,4,112,7,132,13,67,1,1,2,31,2,3,0,5
5,BIHOR,"CĂMIN CULTURAL IZBUC",309,CĂRPINET,28193,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:00:17",434,393,0,16,25,345,304,0,16,25,329,15,433,88,170,2,0,2,144,4,2,0,5
5,BIHOR,"CĂMIN CULTURAL LĂZĂRENI",431,LĂZĂRENI,29813,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:40:51",704,637,2,55,10,589,524,0,55,10,558,31,728,139,482,8,0,0,59,7,0,1,1
5,BIHOR,"CĂMIN CULTURAL LEHECENI",310,CĂRPINET,28193,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:13:57",342,307,0,25,10,249,214,0,25,10,239,10,338,89,130,4,0,5,89,2,2,0,7
5,BIHOR,"CĂMIN CULTURAL LELEȘTI",293,BUNTEŞTI,27971,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:25:51",337,317,0,15,5,282,262,0,15,5,276,6,359,77,208,2,0,5,47,7,5,1,1
5,BIHOR,"CĂMIN CULTURAL MIERLĂU",407,"HIDIŞELU DE SUS",29519,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:30:04",622,572,0,38,12,470,420,0,38,12,444,26,648,178,390,3,1,3,28,5,13,0,1
5,BIHOR,"CĂMIN CULTURAL NIMĂIEŞTI",359,CURĂŢELE,28941,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:24:34",666,650,1,4,11,465,451,0,4,10,444,21,741,276,331,1,0,7,76,7,7,3,12
5,BIHOR,"CAMIN CULTURAL PALOTA",564,SÂNTANDREI,26653,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:35:59",614,594,5,9,6,294,279,0,9,6,279,15,671,377,223,16,3,3,16,1,4,2,11
5,BIHOR,"CAMIN CULTURAL PETRANI",488,POCOLA,30416,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:52:03",299,282,0,15,2,231,214,0,15,2,219,12,309,78,104,6,0,9,94,1,2,1,2
5,BIHOR,"CĂMIN CULTURAL PETRILENI",521,RIENI,30773,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:50:20",513,467,1,14,31,308,262,1,14,31,299,9,504,196,192,0,0,77,24,3,2,0,1
5,BIHOR,"CĂMIN CULTURAL ROHANI",303,CĂPÂLNA,28139,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:58:44",109,80,0,23,6,75,47,0,22,6,71,4,87,12,36,8,0,1,20,1,3,1,1
5,BIHOR,"CĂMIN CULTURAL SĂLACEA",534,SĂLACEA,30988,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:19:24",951,896,3,0,52,602,548,2,0,52,557,45,1044,442,10,490,0,2,20,0,2,33,0
5,BIHOR,"CĂMIN CULTURAL SÂNTION",263,BORŞ,27631,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:24",1632,1584,10,9,29,901,863,0,9,29,883,18,1795,894,115,695,2,2,11,4,7,37,10
5,BIHOR,"CAMIN CULTURAL SAT BALNACA GROSI",600,ŞUNCUIUŞ,31510,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:56:12",59,51,0,8,0,41,33,0,8,0,39,2,59,18,31,1,0,0,5,0,0,0,2
5,BIHOR,"CĂMIN CULTURAL SFÂRNAȘ",549,SÂNIOB,28610,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:32:55",223,198,0,25,0,140,115,0,25,0,130,10,227,87,87,3,0,31,4,2,0,1,2
5,BIHOR,"CAMIN CULTURAL SINMARTIN DE BEIUȘ",489,POCOLA,30416,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:28:41",204,184,1,15,4,165,145,1,15,4,161,4,205,40,104,1,0,0,40,1,12,0,3
5,BIHOR,"CĂMIN CULTURAL ȘINTEU",588,ŞINTEU,31379,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:56:36",954,950,2,2,0,351,348,1,2,0,292,59,1046,695,133,9,94,0,38,8,7,1,2
5,BIHOR,"CĂMIN CULTURAL SPINUȘ DE POMEZEU",492,POMEZEU,30470,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:12:16",177,152,0,5,20,146,121,0,5,20,145,1,191,45,112,4,0,1,24,0,4,0,0
5,BIHOR,"CĂMIN CULTURAL SUDRIGIU",522,RIENI,30773,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:23:02",276,266,0,6,4,212,202,0,6,4,207,5,290,78,150,6,0,6,38,0,4,1,2
5,BIHOR,"CĂMIN CULTURAL ȘUMUGIU",409,"HIDIŞELU DE SUS",29519,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:50:57",403,308,6,76,13,290,200,1,76,13,282,8,356,66,212,2,0,2,62,3,1,0,0
5,BIHOR,"CĂMIN CULTURAL - TÂRGUȘOR",332,CHERECHIU,28497,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:15:45",441,426,0,3,12,274,259,0,3,12,245,29,484,210,11,198,3,1,5,0,0,27,0
5,BIHOR,"CĂMIN CULTURAL TĂRIAN",404,"GIRIŞU DE CRIŞ",29467,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:01:20",898,883,0,12,3,570,555,0,12,3,511,51,972,402,396,23,0,4,60,4,20,1,3
5,BIHOR,"CĂMIN CULTURAL VADU CRIŞULUI",646,"VADU CRIŞULUI",31976,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:38:03",1470,1409,2,21,38,907,848,0,21,38,866,41,1613,706,478,230,7,10,49,10,4,11,67
5,BIHOR,"CĂMIN CULTURAL VĂLANI DE POMEZEU",493,POMEZEU,30470,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:34:58",459,412,2,14,31,359,314,0,14,31,344,15,493,134,187,1,0,41,92,5,16,0,2
5,BIHOR,"CĂMIN CULTURAL VĂLANII DE BEIUȘ",645,"UILEACU DE BEIUŞ",31921,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:05:49",211,201,0,9,1,161,151,0,9,1,151,10,221,60,56,1,1,1,85,5,1,1,0
5,BIHOR,"CAMINUL CULTURAL",540,SÂMBĂTA,31057,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:51:39",323,265,0,40,18,246,188,0,40,18,231,11,300,54,129,6,0,13,64,11,6,0,2
5,BIHOR,"CAMINUL CULTURAL",541,SÂMBĂTA,31057,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:31:05",130,107,0,20,3,106,83,0,20,3,97,9,119,13,56,1,0,1,32,3,2,0,2
5,BIHOR,"CAMINUL CULTURAL",543,SÂMBĂTA,31057,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:48:58",124,104,0,11,9,88,68,0,11,9,83,5,118,30,51,9,0,0,19,0,2,0,2
5,BIHOR,"CĂMINUL CULTURAL",651,VÂRCIOROG,32090,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:03:02",851,845,0,6,0,555,549,0,6,0,523,32,934,379,419,12,0,4,65,6,10,1,6
5,BIHOR,"CĂMINUL CULTURAL",608,TĂMĂŞEU,32153,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:43:50",217,206,1,6,4,116,106,0,6,4,111,5,224,108,16,77,0,1,2,0,0,12,3
5,BIHOR,"CĂMINUL CULTURAL",607,TĂMĂŞEU,32153,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:41:36",904,885,3,7,9,524,508,0,7,9,480,44,994,470,38,383,1,0,10,1,0,45,2
5,BIHOR,"CĂMINUL CULTURAL",606,TĂMĂŞEU,32153,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:54:58",201,195,1,4,1,132,127,0,4,1,120,12,213,81,17,79,1,0,4,2,0,16,1
5,BIHOR,"CĂMINUL CULTURAL",604,TARCEA,31565,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:29:23",618,608,1,4,5,329,319,1,4,5,305,24,667,338,25,247,1,0,4,0,1,25,2
5,BIHOR,"CĂMINUL CULTURAL",603,TARCEA,31565,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:50:41",728,723,0,5,0,376,371,0,5,0,335,41,810,434,54,209,2,1,27,3,3,35,1
5,BIHOR,"CĂMINUL CULTURAL",533,SĂLACEA,30988,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:43:13",602,572,1,3,26,399,369,1,3,26,380,19,661,262,6,306,0,0,6,1,0,60,1
5,BIHOR,"CĂMINUL CULTURAL",511,RĂBĂGANI,30648,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:54:18",328,303,0,19,6,246,221,0,19,6,237,9,341,95,145,3,1,1,86,0,1,0,0
5,BIHOR,"CĂMINUL CULTURAL",510,RĂBĂGANI,30648,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:50:03",371,349,0,12,10,283,261,0,12,10,269,14,408,125,169,1,0,0,92,1,3,0,3
5,BIHOR,"CĂMINUL CULTURAL",509,RĂBĂGANI,30648,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:43:51",95,88,0,7,0,76,69,0,7,0,73,3,100,24,50,1,0,1,17,1,1,0,2
5,BIHOR,"CĂMINUL CULTURAL",507,RĂBĂGANI,30648,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:05:05",579,524,0,40,15,401,346,0,40,15,363,38,585,184,234,2,3,5,99,3,16,1,0
5,BIHOR,"CĂMINUL CULTURAL",447,MĂDĂRAS,30014,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:32:34",180,168,0,9,3,114,102,0,9,3,104,10,186,72,73,0,5,9,9,3,2,0,3
5,BIHOR,"CĂMINUL CULTURAL",392,DRĂGEŞTI,29341,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:46:39",270,210,1,51,8,240,181,0,51,8,223,17,242,2,119,0,0,8,55,20,21,0,0
5,BIHOR,"CĂMINUL CULTURAL",354,"CRIŞTIORU DE JOS",28889,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:11:46",380,361,0,13,6,285,266,0,13,6,264,21,416,131,206,3,1,9,36,5,2,0,2
5,BIHOR,"CĂMINUL CULTURAL",353,"CRIŞTIORU DE JOS",28889,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:36:29",78,65,0,11,2,45,32,0,11,2,39,6,78,33,27,1,1,0,4,1,4,0,1
5,BIHOR,"CĂMINUL CULTURAL",352,"CRIŞTIORU DE JOS",28889,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:40:01",293,274,1,12,6,206,188,0,12,6,189,17,321,115,140,2,1,1,22,4,9,0,10
5,BIHOR,"CĂMINUL CULTURAL",344,"COCIUBA MARE",28763,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:53:59",305,263,0,14,28,305,263,0,14,28,278,27,649,344,217,6,0,5,39,8,0,0,3
5,BIHOR,"CĂMINUL CULTURAL",343,"COCIUBA MARE",28763,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:13:33",522,457,1,35,29,379,316,0,35,28,361,18,503,124,272,4,0,6,66,5,6,1,1
