precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ÎMPREUNĂ PENTRU MOLDOVA-voturi","PARTIDUL VERDE-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL RE:START ROMÂNIA-voturi","ALIANȚA USR PLUS-voturi"
24,IAŞI,"ŞCOALA AL. I. CUZA",292,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:36:40",261,254,0,1,6,261,254,0,1,6,254,7,700,439,8,149,10,49,10,4,0,0,4,0,2,18
24,IAŞI,"ŞCOALA AL. I. CUZA",296,"ORAŞ PODU ILOAIEI",98373,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:47:05",925,920,0,5,0,459,454,0,5,0,419,40,1000,541,4,254,7,87,25,7,1,2,0,1,3,28
24,IAŞI,"SCOALA BELCEŞTI",337,BELCEŞTI,95872,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:37:32",1205,1197,2,4,2,494,488,0,4,2,429,65,1300,806,25,124,28,136,41,8,5,0,3,3,2,54
24,IAŞI,"SCOALA BELCEŞTI",336,BELCEŞTI,95872,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:43:18",1108,1102,0,6,0,482,476,0,6,0,431,51,1200,718,29,122,17,137,40,11,10,2,8,5,1,49
24,IAŞI,"SCOALA BLAGESTI",278,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:29:41",1137,1125,1,5,6,527,516,0,5,6,473,54,1200,673,41,166,7,207,18,4,0,1,6,9,1,13
24,IAŞI,"SCOALA BOSTENI",284,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:05:57",1259,1251,0,8,0,510,502,0,8,0,473,37,1400,890,119,138,11,132,30,10,1,0,10,11,0,11
24,IAŞI,"ŞCOALA BRĂDICEŞTI",429,DOLHEŞTI,96904,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:49:12",788,772,0,10,6,462,446,0,10,6,409,53,800,338,5,223,6,143,10,2,1,0,2,4,0,13
24,IAŞI,"ŞCOALA BUDĂI",301,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:58:44",812,798,0,1,13,371,357,0,1,13,339,32,900,529,8,149,7,71,58,4,1,2,5,2,0,32
24,IAŞI,"SCOALA CIRJOAIA",398,COTNARI,96478,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:25:17",1363,1360,0,3,0,595,592,0,3,0,492,103,1500,905,30,124,3,223,55,2,1,2,2,8,3,39
24,IAŞI,"SCOALA CLASELE I-IV COMARNA II",384,COMARNA,96370,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:36:50",1167,1129,0,17,21,450,412,0,17,21,414,36,1300,850,3,309,1,84,5,2,0,0,3,2,0,5
24,IAŞI,"SCOALA CLASELE I-VII COMARNA I-CORP C2",383,COMARNA,96370,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:27:28",919,899,0,14,6,139,119,0,14,6,119,20,1000,861,1,84,0,24,3,0,0,0,0,4,1,2
24,IAŞI,"ŞCOALA COSIŢENI",302,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:22:56",275,268,0,7,0,152,145,0,7,0,136,16,300,148,4,60,10,44,2,3,0,0,0,3,0,10
24,IAŞI,"SCOALA CU CLASELE I-IV",492,HOLBOCA,95159,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:24:00",356,349,0,7,0,177,170,0,7,0,164,13,400,223,8,107,1,32,4,1,0,6,0,0,1,4
24,IAŞI,"SCOALA CU CLASELE I-IV",349,BRĂEŞTI,96058,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:30:37",208,202,0,6,0,105,99,0,6,0,91,14,200,95,1,76,0,5,8,1,0,0,0,0,0,0
24,IAŞI,"SCOALA CU CLASELE I-IV",494,HOLBOCA,95159,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:15:13",644,636,0,8,0,298,290,0,8,0,278,20,700,402,14,167,1,58,6,8,0,1,6,3,0,14
24,IAŞI,"SCOALA CU CLASELE I-IV ALEXANDRU CEL BUN",749,VLĂDENI,100148,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:11:47",401,393,2,5,1,192,184,2,5,1,159,33,399,207,6,71,1,55,9,1,0,0,11,3,0,2
24,IAŞI,"SCOALA CU CLASELE I-IV BRĂTULENI",535,MIROSLAVA,97919,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:44:56",327,322,0,5,0,159,154,0,5,0,146,13,500,341,1,96,1,12,11,6,0,0,3,1,2,13
24,IAŞI,"SCOALA CU CLASELE I-IV BROSTENI",750,VLĂDENI,100148,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:08:27",340,333,0,7,0,153,146,0,7,0,130,23,400,247,2,52,2,66,5,1,0,0,0,2,0,0
24,IAŞI,"SCOALA CU CLASELE I-IV GURA-BIDILITEI",736,VÂNĂTORI,100086,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:45:40",509,476,0,31,2,269,236,0,31,2,228,41,600,331,26,94,3,74,8,11,1,2,3,2,1,3
24,IAŞI,"SCOALA CU CLASELE I-IV IACOBENI",748,VLĂDENI,100148,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:41:33",178,169,0,9,0,83,74,0,9,0,79,4,200,117,5,29,0,34,3,1,0,0,2,1,1,3
24,IAŞI,"SCOALA CU CLASELE I-IV MĂLĂEŞTI",469,GROPNIŢA,97321,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:32:03",336,326,1,6,3,201,192,0,6,3,184,17,400,199,6,130,1,19,12,1,1,0,1,4,1,8
24,IAŞI,"SCOALA CU CLASELE I-IV SALA 1",652,STOLNICENI-PRĂJESCU,99165,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:52:34",822,814,0,8,0,407,399,0,8,0,351,56,900,493,30,196,77,24,10,6,0,0,1,2,2,3
24,IAŞI,"ŞCOALA CU CLASELE I - IV SOLONEŢ",347,BIVOLARI,95943,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:46",600,595,0,5,0,229,224,0,5,0,201,28,600,371,5,63,7,101,9,3,0,0,0,1,1,11
24,IAŞI,"SCOALA CU CLASELE I-VIII",484,HOLBOCA,95159,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:38:16",554,546,1,7,0,220,213,0,7,0,207,13,600,380,7,122,0,28,10,10,1,3,10,2,3,11
24,IAŞI,"SCOALA CU CLASELE I-VIII BORSA",747,VLĂDENI,100148,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:40:06",667,655,0,11,1,328,316,0,11,1,276,52,700,372,34,84,3,127,4,5,0,0,4,8,3,4
24,IAŞI,"ȘCOALA CU CLASELE I-VIII CRIVEȘTI",735,VÂNĂTORI,100086,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:49:27",1322,1219,0,75,28,872,769,0,75,28,785,87,1300,428,37,579,10,120,6,9,0,0,8,6,0,10
24,IAŞI,"SCOALA CU CLASELE I-VIII NR.1 TODIRESTI CORP A",678,TODIREŞTI,99539,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:35:05",1995,1983,1,5,6,994,983,0,5,6,885,109,2200,1206,26,333,7,114,114,85,0,1,181,10,7,7
24,IAŞI,"SCOALA CU CLASELE I-VIII SALA NR.1",653,STOLNICENI-PRĂJESCU,99165,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:59:19",544,541,0,3,0,324,321,0,3,0,286,38,600,276,103,99,5,42,13,3,1,1,0,4,0,15
24,IAŞI,"ŞCOALA CU CL. I-IV ALBEŞTI",351,BRĂEŞTI,96058,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:07:54",613,584,1,10,18,330,303,0,10,17,300,30,600,270,8,230,0,38,16,0,0,0,2,4,0,2
24,IAŞI,"SCOALA CUCOVA",660,STRUNGA,99209,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:23:41",128,123,0,5,0,61,56,0,5,0,51,10,100,39,1,17,1,20,6,1,0,1,0,0,0,4
24,IAŞI,"ŞCOALA CURAGĂU",386,COMARNA,96370,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 18:35:55",134,121,0,12,1,89,76,0,12,1,71,18,200,111,7,28,30,2,1,0,0,1,1,0,1,0
24,IAŞI,"SCOALA DE ARTE SI MESERII NICOLAE IORGA",268,"MUNICIPIUL PAŞCANI",95391,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:06:57",1721,1709,0,11,1,660,648,0,11,1,650,10,1900,1240,44,266,37,163,36,11,1,2,19,2,1,68
24,IAŞI,"ŞCOALA DOLHEŞTI",428,DOLHEŞTI,96904,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:05:30",600,580,1,2,17,346,327,0,2,17,330,16,600,254,3,156,8,97,12,11,1,1,0,4,0,37
24,IAŞI,"ŞCOALA FRĂSULENI",742,VICTORIA,100004,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:17:16",323,314,0,7,2,178,169,0,7,2,164,14,300,122,11,84,0,12,42,4,1,2,3,0,1,4
24,IAŞI,"ŞCOALA FRĂSULENI",743,VICTORIA,100004,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:35:17",258,239,0,11,8,117,98,0,11,8,105,12,300,183,10,42,0,9,35,3,1,2,1,1,0,1
24,IAŞI,"ŞCOALA FRENCIUGI",432,DRĂGUŞENI,100308,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:34:39",428,417,0,1,10,205,194,0,1,10,181,24,400,195,2,52,1,70,20,7,0,5,18,0,0,6
24,IAŞI,"SCOALA GĂNEŞTI",503,"ION NECULCE",95499,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:55:49",628,621,0,7,0,297,290,0,7,0,224,73,700,403,8,40,3,150,3,11,0,0,2,3,0,4
24,IAŞI,"ŞCOALA GENERALĂ",648,SIREŢEL,99101,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:34:28",1026,1018,0,5,3,600,592,0,5,3,513,87,1100,500,6,246,31,168,13,4,1,2,3,12,2,25
24,IAŞI,"ŞCOALA GENERALĂ",647,SIREŢEL,99101,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:45:32",929,920,0,6,3,559,550,0,6,3,502,57,1000,441,10,188,24,206,18,8,2,1,6,5,2,32
24,IAŞI,"ŞCOALA GENERALA BAZGA",600,RĂDUCĂNENI,98685,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:02:00",1223,1202,0,11,10,542,521,0,11,10,469,73,1300,758,44,91,11,226,26,7,1,1,30,13,5,14
24,IAŞI,"SCOALA GENERALA BIRLESTI",440,ERBICENI,97009,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:29",605,591,1,12,1,309,296,0,12,1,251,58,700,391,26,59,3,99,10,11,2,28,2,5,2,4
24,IAŞI,"SCOALA GENERALA BOHOTIN",601,RĂDUCĂNENI,98685,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:53",1276,1265,0,7,4,481,470,0,7,4,422,59,1400,919,47,124,59,94,40,5,2,0,9,21,2,19
24,IAŞI,"SCOALA GENERALĂ CĂUESTI",664,ŞCHEIA,99290,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:18:05",441,433,0,8,0,243,235,0,8,0,211,32,500,257,40,56,0,78,22,0,0,0,5,8,0,2
24,IAŞI,"SCOALA GENERALĂ CIOCA-BOCA",665,ŞCHEIA,99290,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:26:23",241,238,0,3,0,241,238,0,3,0,197,44,400,159,70,73,1,41,5,3,0,1,2,0,0,1
24,IAŞI,"SCOALA GENERALA CIRNICENI",714,ŢIGĂNAŞI,99879,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:32",1272,1267,0,3,2,629,624,0,3,2,558,71,1300,671,34,208,4,237,33,10,1,0,7,14,1,9
24,IAŞI,"ŞCOALA GENERALĂ CRISTEŞTI",350,BRĂEŞTI,96058,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:40:13",777,737,0,8,32,421,381,0,8,32,371,50,800,379,16,262,2,24,57,3,0,0,0,4,0,3
24,IAŞI,"SCOALA GENERALA ” DIMITRIE STURDZA ”POPESTI",573,POPEŞTI,98435,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 12:10:59",927,906,1,7,13,456,435,1,7,13,405,51,1000,544,4,230,6,107,17,5,0,0,12,9,4,11
24,IAŞI,"SCOALA GENERALA ”DIMITRIE STURDZA”POPESTI",574,POPEŞTI,98435,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:48:47",910,890,0,10,10,482,462,0,10,10,450,32,1000,518,6,224,5,161,26,2,0,0,8,4,2,12
24,IAŞI,"SCOALA GENERALA ERBICENI CORP CLADIRE",438,ERBICENI,97009,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:28:27",913,909,0,4,0,440,436,0,4,0,374,66,1000,560,26,116,2,165,13,13,0,19,1,10,1,8
24,IAŞI,"SCOALA GENERALA ERBICENI CORP CLADIRE",439,ERBICENI,97009,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:34:31",1059,1059,0,0,0,504,504,0,0,0,437,67,1100,596,36,112,5,182,19,22,0,28,3,17,4,9
24,IAŞI,"SCOALA GENERALA GARABET IBRAILEANU",305,"ORAŞ TÂRGU FRUMOS",95471,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:38",1379,1371,3,5,0,424,419,0,5,0,402,22,1500,1076,12,138,9,186,13,9,0,3,2,2,2,26
24,IAŞI,"SCOALA GENERALA GARABET IBRAILEANU",306,"ORAŞ TÂRGU FRUMOS",95471,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:22:16",1151,1140,0,10,1,409,398,0,10,1,375,34,1300,891,17,118,14,165,16,12,0,2,8,1,3,19
24,IAŞI,"ŞCOALA GENERALĂ HUMOSU",650,SIREŢEL,99101,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:58:52",609,601,1,6,1,348,341,0,6,1,254,94,700,352,2,83,7,132,3,5,1,0,4,7,1,9
24,IAŞI,"SCOALA GENERALA ION CREANGA",304,"ORAŞ TÂRGU FRUMOS",95471,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:44:44",890,877,0,13,0,277,264,0,13,0,253,24,1100,823,4,62,5,141,12,2,0,1,3,2,3,18
24,IAŞI,"SCOALA GENERALA ION CREANGA",303,"ORAŞ TÂRGU FRUMOS",95471,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:41:09",1665,1655,1,9,0,629,620,0,9,0,595,32,1800,1171,26,175,32,279,23,12,1,0,8,1,2,36
24,IAŞI,"ŞCOALA GENERALĂ ISAIIA",603,RĂDUCĂNENI,98685,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:31:55",268,251,0,10,7,122,105,0,10,7,109,13,300,178,11,26,3,32,16,1,0,0,2,5,2,11
24,IAŞI,"SCOALA GENERALA LUNCASI",477,HĂLĂUCEŞTI,97438,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:32:16",788,782,0,6,0,307,301,0,6,0,274,33,900,593,32,119,2,71,27,6,2,0,2,0,1,12
24,IAŞI,"SCOALA GENERALĂ MĂNĂSTIREA",413,DAGÂŢA,96717,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:03:22",888,886,0,2,0,394,392,0,2,0,333,61,900,506,9,188,1,88,24,2,0,1,1,1,3,15
24,IAŞI,"SCOALA GENERALA MIHAIL KOGALNICEANU",715,ŢIGĂNAŞI,99879,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:39:48",1136,1127,0,6,3,516,507,0,6,3,414,102,1200,684,31,71,1,242,36,10,2,0,4,10,0,7
24,IAŞI,"ŞCOALA GENERALĂ NR.1 MOLDOVENI",426,DOBROVĂŢ,96888,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:41:49",1074,1034,2,7,31,548,510,0,7,31,478,70,1100,552,9,293,25,65,51,11,0,1,6,6,1,10
24,IAŞI,"SCOALA GENERALA NR. 1. SAT.COARNELE CAPREI",378,"COARNELE CAPREI",96334,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:09:12",844,782,0,14,48,571,509,0,14,48,511,60,900,329,12,271,3,200,14,1,0,1,0,5,0,4
24,IAŞI,"SCOALA GENERALA NR.1. SAT.COARNELE CAPREI",377,"COARNELE CAPREI",96334,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:40:26",904,837,0,23,44,607,540,0,23,44,562,45,900,293,20,283,3,226,9,4,0,0,3,3,1,10
24,IAŞI,"SCOALA GENERALĂ POIANA-SCHEII",666,ŞCHEIA,99290,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:48:29",397,394,0,3,0,219,216,0,3,0,207,12,400,181,52,63,2,70,5,0,0,0,3,2,4,6
24,IAŞI,"ŞCOALA GENERALA RADUCANENI",599,RĂDUCĂNENI,98685,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:23:16",1245,1227,0,12,6,544,526,0,12,6,467,77,1400,856,28,203,14,129,19,3,1,0,20,23,4,23
24,IAŞI,"ŞCOALA GENERALA SAT. ARAMA",379,"COARNELE CAPREI",96334,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:36:10",458,427,0,10,21,299,268,0,10,21,258,41,500,201,17,150,1,75,10,2,0,0,1,1,0,1
24,IAŞI,"ŞCOALA GENERALA SAT. PETROSICA",380,"COARNELE CAPREI",96334,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:28:40",76,66,0,8,2,50,40,0,8,2,44,6,100,50,0,26,0,14,1,0,0,0,0,1,0,2
24,IAŞI,"SCOALA GENERALĂ SATU-NOU",667,ŞCHEIA,99290,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:14:18",298,292,0,6,0,159,153,0,6,0,134,25,400,241,19,54,1,49,3,4,0,0,0,2,1,1
24,IAŞI,"ŞCOALA GENERALĂ SLOBOZIA",649,SIREŢEL,99101,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:42",645,638,0,5,2,415,408,0,5,2,371,44,700,285,9,133,18,178,10,5,0,0,1,7,0,10
24,IAŞI,"SCOALA GENERALA TOTOESTI",441,ERBICENI,97009,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:49:26",1295,1288,0,6,1,551,544,0,6,1,467,78,1300,755,45,173,1,148,14,28,3,20,4,15,3,13
24,IAŞI,"SCOALA GIMNAZIALA",453,GORBAN,97189,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:29:19",618,613,2,3,0,290,287,0,3,0,253,37,700,407,3,80,4,102,23,3,0,0,16,7,1,14
24,IAŞI,"ŞCOALA GIMNAZIALĂ ” ALECU RUSSO”",212,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:18:09",1029,1022,1,6,0,350,344,0,6,0,330,20,1100,750,9,110,4,48,10,11,2,8,10,9,2,107
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ALECU RUSSO”",209,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:23:48",1341,1331,1,9,0,381,372,0,9,0,364,17,1500,1119,16,122,6,47,15,4,2,4,8,5,4,131
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ALECU RUSSO”",210,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:36:36",1333,1324,1,8,0,408,400,0,8,0,402,6,1500,1092,13,117,8,88,17,8,2,8,15,7,5,114
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ALECU RUSSO”",211,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:21:10",1504,1494,2,8,0,251,243,0,8,0,247,4,1700,1449,6,71,6,51,19,2,3,5,14,3,5,62
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ALECU RUSSO”",208,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:44:29",1248,1239,0,9,0,424,415,0,9,0,418,6,1400,976,19,146,8,62,27,6,1,3,21,10,6,109
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ALECU RUSSO”",207,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:05",1132,1125,0,7,0,369,362,0,7,0,365,4,1300,168,11,126,5,52,17,6,2,11,27,4,3,101
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU CEL BUN”",85,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:22:34",1107,1093,2,11,1,303,290,1,11,1,292,11,1200,897,14,85,5,57,15,8,1,4,13,2,7,81
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU CEL BUN”",86,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:05:02",1261,1254,0,6,1,448,441,0,6,1,434,14,1400,952,14,133,8,100,22,6,2,6,25,4,8,106
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU CEL BUN”",87,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:39:54",1333,1325,0,8,0,455,447,0,8,0,434,21,1500,1045,23,145,5,101,16,3,1,7,26,2,5,100
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU CEL BUN”",88,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:25:44",1310,1300,1,9,0,323,314,0,9,0,318,5,1500,1177,16,111,8,55,15,9,3,11,16,2,4,68
24,IAŞI,"ŞCOALA GIMNAZIALĂ ALEXENI",697,ŢIBANA,99673,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:52:52",631,629,0,2,0,255,253,0,2,0,201,54,700,445,7,36,4,118,16,5,0,1,2,7,4,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ ARON-VODA DIN SAT ARONEANU",318,ARONEANU,95747,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:01:42",1550,1496,3,34,17,930,877,2,34,17,883,47,1600,669,32,402,8,145,46,11,1,8,22,4,2,202
24,IAŞI,"ȘCOALA GIMNAZIALĂ ARON-VODĂ DIN SAT DOROBANȚ",319,ARONEANU,95747,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:36",1210,1187,0,9,14,616,593,0,9,14,572,44,1300,684,60,273,4,54,71,12,0,2,8,6,2,80
24,IAŞI,"ȘCOALA GIMNAZIALĂ ARON-VODĂ DIN SAT REDIU ALDEI",320,ARONEANU,95747,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:25",358,337,0,15,6,251,230,0,15,6,233,18,400,149,4,169,1,29,10,5,0,0,4,1,2,8
24,IAŞI,"ȘCOALA GIMNAZIALĂ „AXINTE URICARIUL” SCÂNTEIA - CORP A",619,SCÂNTEIA,98916,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:39:50",216,211,1,4,0,216,211,1,4,0,195,21,1700,1484,8,110,1,36,9,4,0,0,5,1,1,20
24,IAŞI,"ȘCOALA GIMNAZIALĂ „AXINTE URICARIUL” SCÂNTEIA - CORP A",620,SCÂNTEIA,98916,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:41:47",1828,1818,0,10,0,319,309,0,10,0,278,41,2000,1681,23,130,3,59,15,5,0,0,7,2,6,28
24,IAŞI,"ȘCOALA GIMNAZIALĂ BĂLUȘEȘTI",414,DAGÂŢA,96717,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:53:30",152,143,0,9,0,83,74,0,9,0,71,11,200,117,0,45,0,20,2,1,0,0,1,0,0,2
24,IAŞI,"ŞCOALA GIMNAZIALĂ BODEŞTI",622,SCÂNTEIA,98916,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:53:56",195,184,0,9,2,195,184,0,9,2,160,35,400,205,4,60,0,73,11,0,0,1,2,1,1,7
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”BOGDAN PETRICEICU HAŞDEU”",129,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:50:02",1270,1251,16,2,1,142,139,0,2,1,141,1,1400,1258,9,34,2,24,4,0,0,7,7,1,2,51
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”BOGDAN PETRICEICU HAŞDEU”",130,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:34:36",1327,1317,2,8,0,374,366,0,8,0,359,15,1500,1126,21,123,9,56,23,15,7,9,11,0,0,85
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”BOGDAN PETRICEICU HAŞDEU”",131,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:49:40",1340,1312,4,15,9,386,362,0,15,9,371,15,1500,1114,12,101,10,32,10,3,3,9,11,5,6,169
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”BOGDAN PETRICEICU HAŞDEU”",128,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:55:39",1401,1376,2,16,7,440,418,0,16,6,413,27,1500,1060,20,126,9,67,25,10,2,9,16,2,6,121
24,IAŞI,"SCOALA GIMNAZIALA BOROSOAIA",572,PLUGARI,98337,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:48:29",1219,1184,0,7,28,515,480,0,7,28,472,43,1300,785,12,375,0,69,7,2,0,0,1,1,1,4
24,IAŞI,"SCOALA GIMNAZIALA BOSIA",722,UNGHENI,96003,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:08:45",717,713,1,3,0,375,372,0,3,0,334,40,800,426,12,175,2,89,15,2,2,0,2,2,3,30
24,IAŞI,"SCOALA GIMNAZIALA BOSIA",721,UNGHENI,96003,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:38:35",849,845,1,2,1,400,397,0,2,1,353,47,900,500,16,209,1,74,10,7,1,0,1,5,1,28
