precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","ALIANȚA PNL USR PLUS-voturi","PARTIDUL PRAHOVA IN ACȚIUNE-voturi","ALIANȚA PENTRU PRAHOVA-voturi"
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”REGINA ELISABETA”",223,"ORAŞ BUŞTENI",131210,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:26",1300,1292,2,6,0,685,679,0,6,0,630,55,1400,715,83,51,295,41,160
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ROMÂNEŞTI",320,BĂRCĂNEŞTI,130552,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:08",1578,1569,3,6,0,617,611,0,6,0,526,91,1700,1083,55,25,284,30,132
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ SAT BUŞTENARI",590,TELEGA,135789,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:12:08",501,493,0,8,0,213,205,0,8,0,189,24,500,287,16,15,80,10,68
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ, SAT HĂBUD",562,ŞIRNA,135431,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:17:19",647,641,0,6,0,346,340,0,6,0,311,35,700,354,22,21,215,10,43
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ SAT NEDELEA, COMUNA ARICEȘTII RAHTIVANI, NR. 491",299,"ARICEŞTII RAHTIVANI",132075,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:03:27",1168,1148,0,6,14,776,756,0,6,14,694,82,1300,524,94,44,306,70,180
31,PRAHOVA,"SCOALA GIMNAZIALA SAT OSTROVU",293,ALUNIŞ,131988,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:36:49",810,789,0,10,11,508,487,0,10,11,450,58,900,392,26,29,104,16,275
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ SAT POIENARII APOSTOLI, COMUNA GORGOTA",434,GORGOTA,133508,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:11:48",1120,1111,2,6,1,554,546,1,6,1,482,72,1200,646,22,24,306,15,115
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ, SAT SOTRILE, NR 364",571,ŞOTRILE,135547,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:20:21",824,807,0,6,11,547,530,0,6,11,489,58,900,353,91,14,140,8,236
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ SAT STOENEȘTI NR. 14",300,"ARICEŞTII RAHTIVANI",132075,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:52:37",1160,1143,0,4,13,627,610,0,4,13,560,67,1200,573,46,66,301,35,112
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ, SAT TĂRICENI",559,ŞIRNA,135431,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:54:26",676,671,0,2,3,333,328,0,2,3,306,27,700,367,24,8,208,16,50
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ, SAT TĂRICENI",558,ŞIRNA,135431,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:20:29",870,867,1,2,0,403,401,0,2,0,350,53,1000,597,27,13,235,24,51
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ, SAT VARNIŢA",561,ŞIRNA,135431,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:43:20",729,723,1,5,0,410,405,0,5,0,353,57,800,390,37,19,229,22,46
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ SCHIULEȘTI",458,IZVOARELE,133795,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:05:38",1017,992,21,4,0,500,494,2,4,0,439,61,1100,600,31,31,81,7,289
31,PRAHOVA,"SCOALA GIMNAZIALA SCORTENI",549,SCORŢENI,135164,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:51:05",1200,1173,0,14,13,614,587,0,14,13,579,0,1300,721,68,33,211,36,231
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ” SFÂNTA MARIA ”MIZIL",244,"ORAŞ MIZIL",131407,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:50:56",1113,1105,0,8,0,495,487,0,8,0,446,49,1200,705,56,58,124,17,191
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ” SFÂNTA MARIA ”MIZIL",243,"ORAŞ MIZIL",131407,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:21:44",993,987,0,6,0,378,372,0,6,0,328,50,1100,722,34,46,81,10,157
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ” SFÂNTUL NICOLAE ”MIZIL",236,"ORAŞ MIZIL",131407,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:08:55",1268,1257,0,11,0,564,553,0,11,0,441,123,1400,836,58,65,71,22,225
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”SFÂNTUL VASILE”",29,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:11:36",1253,1242,0,10,1,455,444,0,10,1,435,20,1400,945,27,19,270,30,89
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”SFÂNTUL VASILE”",26,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:32:51",1459,1450,3,6,0,540,534,0,6,0,526,14,1602,1062,42,24,310,29,121
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”SFÂNTUL VASILE”",27,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:17:20",1342,1328,0,14,0,520,506,0,14,0,501,19,1400,880,27,23,318,24,109
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”SFÂNTUL VASILE”",28,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:17:16",1287,1276,2,9,0,462,453,0,9,0,442,11,1400,947,24,9,296,39,74
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ SFINȚII ÎMPĂRAȚI BALTA DOAMNEI",308,"BALTA DOAMNEI",132226,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:01:21",1202,1194,2,6,0,776,769,1,6,0,703,73,1300,524,77,41,91,152,342
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ SLON",371,CERAŞU,132574,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:42:36",905,896,0,0,9,632,623,0,0,9,518,114,1000,368,30,19,290,5,174
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ SLON",370,CERAŞU,132574,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:43:40",778,767,0,4,7,547,536,0,4,7,481,66,900,353,25,10,324,4,118
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ SPECIALĂ NR. 1",58,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:41:32",1177,1168,2,7,0,377,370,0,7,0,361,16,1496,923,33,20,200,21,87
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ SPECIALĂ NR. 1",59,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:10:04",819,809,1,9,0,305,296,0,9,0,278,27,900,595,17,12,181,19,49
31,PRAHOVA,"SCOALA GIMNAZIALA ”SPIREA SORESCU”ZAMFIRA",465,LIPĂNEŞTI,133964,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:20:38",961,941,1,9,10,546,527,0,9,10,506,38,1000,456,33,52,210,23,188
31,PRAHOVA,"SCOALA GIMNAZIALA STEFESTI",573,ŞTEFEŞTI,135618,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:41:49",1287,1266,1,0,20,739,719,0,0,20,671,68,1400,661,76,26,194,71,304
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ STREJNICU",579,"TÂRGŞORU VECHI",130892,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:05:33",1692,1670,0,15,7,845,823,0,15,7,730,115,1800,955,62,68,413,63,124
31,PRAHOVA,"SCOALA GIMNAZIALA TALEA",574,TALEA,135654,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:04:59",893,851,1,4,37,666,625,0,4,37,614,52,900,234,41,38,209,5,321
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ TĂTĂRANI",322,BĂRCĂNEŞTI,130552,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:36:12",1315,1290,18,7,0,532,525,0,7,0,492,40,1400,868,42,37,293,20,100
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ TĂTĂRANI",321,BĂRCĂNEŞTI,130552,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:18:24",1234,1220,10,4,0,434,430,0,4,0,399,35,1400,966,28,51,204,20,96
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ TIRGŞORU VECHI",581,"TÂRGŞORU VECHI",130892,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:56:37",1081,1069,0,10,2,500,488,0,10,2,432,68,1200,700,31,31,208,25,137
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”TOMA CARAGIU”",94,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:48:07",916,904,0,12,0,294,282,0,12,0,275,19,1000,706,17,17,156,23,62
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”TOMA CARAGIU”",95,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:25:38",1312,1302,0,10,0,398,388,0,10,0,385,13,1400,1002,30,25,213,30,87
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”TOMA CARAGIU”",93,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:51:27",1130,1127,0,3,0,343,340,0,3,0,324,19,1200,857,17,20,185,34,68
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ TRAIAN SĂVULESCU IZVOARELE",455,IZVOARELE,133795,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:34:22",921,919,0,2,0,527,525,0,2,0,479,48,1000,473,32,39,98,7,303
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ TRAIAN SĂVULESCU IZVOARELE",454,IZVOARELE,133795,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:44:14",1036,1028,0,4,4,619,611,0,4,4,564,55,1100,481,32,29,94,19,390
31,PRAHOVA,"ȘCOALĂ GIMNAZIALĂ VADU SĂPAT, COMUNA VADU SĂPAT, SAT VADU SĂPAT",598,"VADU SĂPAT",136269,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:53:15",1380,1346,0,5,29,880,846,0,5,29,777,100,1500,623,83,36,319,11,328
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ VALEA BORULUI",369,CERAŞU,132574,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:56:23",701,673,0,10,18,481,453,0,10,18,413,68,800,319,30,16,217,13,137
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ VALEA TÂRSEI",217,"ORAŞ BREAZA",131103,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:37:17",1232,1222,2,7,1,631,623,0,7,1,557,74,1300,669,61,47,281,16,152
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ VĂRBILĂU",617,VĂRBILĂU,136134,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:20:10",1158,1152,0,6,0,533,527,0,6,0,469,64,1300,767,38,42,109,37,243
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ VITIOARA DE SUS",522,PREDEAL-SĂRARI,134755,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:04:54",978,968,0,3,7,719,709,0,3,7,625,94,1000,281,42,42,339,13,189
31,PRAHOVA,"ȘCOALA GIMNAZIALӐ OLARI, SAT OLARI",489,OLARI,136250,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:21:28",585,568,0,17,0,396,379,0,17,0,350,46,600,204,13,26,63,3,245
31,PRAHOVA,"SCOALA GIMNAZILA BUDA",535,RÂFOV,135020,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:04:11",870,852,0,18,0,587,569,0,18,0,507,80,902,315,47,30,154,12,264
31,PRAHOVA,"SCOALA GROSANI",267,"ORAŞ SLĂNIC",131577,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:23:40",1404,1381,1,21,1,744,722,0,21,1,662,82,1500,756,61,66,187,18,330
31,PRAHOVA,"ŞCOALA MICĂ MĂNECIU",477,MĂNECIU,134096,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:57:45",1304,1290,0,10,4,662,648,0,10,4,618,43,1400,739,71,116,211,54,166
31,PRAHOVA,"ŞCOALA MOCEŞTI",451,IORDĂCHEANU,133722,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:43:54",976,966,0,7,3,600,590,0,7,3,555,45,1100,500,156,26,255,7,111
31,PRAHOVA,"ŞCOALA NR. 19",66,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:04:50",1378,1367,1,10,0,556,546,0,10,0,495,61,1500,944,32,21,377,17,48
31,PRAHOVA,"SCOALA NUMARUL 3 LILIESTI",191,"ORAŞ BĂICOI",130981,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:38:31",1452,1449,0,3,0,697,694,0,3,0,606,91,1600,903,58,60,80,356,52
31,PRAHOVA,"SCOALA NUMARUL 3 LILIESTI SALA NR. 2",192,"ORAŞ BĂICOI",130981,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:20:48",1579,1571,2,6,0,728,722,0,6,0,660,68,1700,972,59,58,150,41,352
31,PRAHOVA,"ŞCOALA PODENII VECHI",311,BĂLŢEŞTI,132271,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:52:44",1472,1407,0,61,4,945,880,0,61,4,843,102,1500,555,154,66,400,93,130
