precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL PRO ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","ALINȚA PARTIDUL NAȚIONAL LIBERAL-UNIUNEA SALVAȚI ROMÂNIA-PARTIDUL LIBERTATE UNITATE ȘI SOLIDARITATE (PNL-USR-PLUS)-voturi","PARTIDUL VERDE-voturi"
4,BACĂU,"ADMINISTRAȚIA FINANȚELOR PUBLICE BACĂU",21,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:41:54",990,982,0,8,0,317,309,0,8,0,303,14,1100,783,99,23,10,43,10,8,18,82,10
4,BACĂU,"AŞEZĂMÂNT FILANTROPIC ”SFÂNTUL VOIEVOD ŞTEFAN CEL MARE” HÎRJA",474,OITUZ,23797,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:26:10",267,261,0,6,0,69,63,0,6,0,65,4,300,231,27,3,7,2,2,1,3,20,0
4,BACĂU,"BAZA SPORTIVA ”LIA MANOLIU” RĂCĂCIUNI",534,RĂCĂCIUNI,24766,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:31:28",1577,1555,5,15,2,606,587,2,15,2,559,47,1726,1120,307,44,17,33,58,8,9,77,6
4,BACĂU,"BAZINUL OLIMPIC BACĂU",103,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:41:33",1776,1766,0,10,0,167,157,0,10,0,154,13,2000,1833,39,6,7,13,6,5,15,55,8
4,BACĂU,"BAZINUL OLIMPIC BACĂU",102,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:18:30",1712,1700,0,12,0,500,488,0,12,0,466,34,1900,1400,127,19,29,47,29,5,59,138,13
4,BACĂU,"BIBLIOTECA MUNICIPALA",131,"MUNICIPIUL MOINEŞTI",20876,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:55:39",1240,1231,4,5,0,451,446,0,5,0,431,20,1400,949,124,42,36,33,12,4,10,158,12
4,BACĂU,"BIBLIOTECA ORĂŞENEASCĂ ”GEORGE BACOVIA”",184,"ORAŞ BUHUŞI",20778,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:35:47",1417,1397,1,9,10,558,539,0,9,10,513,45,1500,942,209,37,45,77,9,9,22,94,11
4,BACĂU,"BIBLIOTECA ORAŞULUI COMĂNEȘTI",195,"ORAŞ COMĂNEŞTI",20821,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:56:07",1422,1411,0,8,3,533,522,0,8,3,500,33,1600,1067,163,30,14,17,22,8,14,221,11
4,BACĂU,"BIBLIOTECA PUBLICA ”CALISTRAT HOGAS” BALCANI",248,BALCANI,21196,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:48:07",1114,1094,0,7,13,529,509,0,7,13,456,73,1197,668,173,33,49,78,9,6,26,80,2
4,BACĂU,"CABINET MEDICAL",578,SOLONŢ,25488,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:07:10",676,672,0,3,1,280,276,0,3,1,262,18,776,496,202,8,3,9,6,3,1,29,1
4,BACĂU,"CAMIN CULTURAL DEALU MORII",325,"DEALU MORII",22237,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:30:02",878,823,0,14,41,517,462,0,14,41,487,30,934,417,369,25,9,5,2,3,7,57,10
4,BACĂU,"CAMIN CULTURAL FLORESTI",572,SCORŢENI,25291,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:16:07",569,561,0,4,4,276,268,0,4,4,252,24,600,324,120,6,10,19,7,1,25,60,4
4,BACĂU,"CAMIN CULTURAL GRIGORENI",571,SCORŢENI,25291,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:00:48",690,675,1,11,3,354,339,1,11,3,303,51,737,383,123,10,8,107,7,2,4,40,2
4,BACĂU,"CAMIN CULTURAL SOHODOL",433,MĂGURA,20411,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:59:26",1129,1103,0,25,1,559,533,0,25,1,509,50,1202,643,159,31,58,59,11,10,7,168,6
4,BACĂU,"CĂMINUL CULTURAL BOANŢA",349,FILIPEŞTI,22576,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:12:14",274,263,0,11,0,130,119,0,11,0,109,21,299,169,18,30,11,6,5,5,4,28,2
4,BACĂU,"CĂMINUL CULTURAL CIUMAŞI",401,ITEŞTI,26379,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:08:20",157,138,0,19,0,100,81,0,19,0,83,17,140,40,29,5,3,8,1,1,1,35,0
4,BACĂU,"CĂMINUL CULTURAL COȘNEA",235,AGĂŞ,21007,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 16:19:58",344,338,0,6,0,177,171,0,6,0,158,19,400,223,87,12,2,5,0,0,0,52,0
4,BACĂU,"CĂMINUL CULTURAL FRUMUŞELU",369,GLĂVĂNEŞTI,22834,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:26:16",1060,1033,1,7,19,632,606,0,7,19,556,76,1100,468,152,27,31,25,24,13,5,278,1
4,BACĂU,"CĂMINUL CULTURAL GLĂVĂNEŞTI",368,GLĂVĂNEŞTI,22834,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:54:25",1417,1406,0,8,3,733,722,0,8,3,655,78,1590,857,353,23,86,8,16,13,3,152,1
4,BACĂU,"CĂMINUL CULTURAL HEMEIUŞ",384,HEMEIUŞ,20313,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:27:08",1494,1487,3,4,0,669,665,0,4,0,624,45,1600,931,171,31,34,88,12,13,22,240,13
4,BACĂU,"CAMINUL CULTURAL MAGIRESTI",426,MĂGIREŞTI,23387,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:07:42",1490,1481,3,5,1,736,727,3,5,1,636,100,1606,870,209,55,67,12,31,7,10,233,12
4,BACĂU,"CĂMINUL CULTURAL PODU TURCULUI",518,"PODU TURCULUI",24524,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:07:41",1793,1782,0,10,1,901,890,0,10,1,861,40,1894,993,485,38,104,42,29,39,19,102,3
4,BACĂU,"CAMINUL CULTURAL SAT LEHANCEA",521,"PODU TURCULUI",24524,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:39:48",523,514,0,9,0,263,254,0,9,0,231,32,600,337,134,14,15,19,8,21,4,16,0
4,BACĂU,"CĂMINUL CULTURAL SATUL BOTEŞTI",617,UNGURENI,25932,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:21:43",696,693,0,3,0,318,315,0,3,0,292,26,800,482,247,15,5,2,6,2,2,13,0
4,BACĂU,"CĂMINUL CULTURAL SATUL CĂBEŞTI",520,"PODU TURCULUI",24524,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:10",719,708,0,11,0,360,349,0,11,0,314,46,800,440,157,24,44,16,10,12,1,46,4
4,BACĂU,"CĂMINUL CULTURAL SATUL CIUGHEŞ",482,PALANCA,23975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:52",1453,1445,1,7,0,622,615,0,7,0,595,27,1554,932,506,17,18,6,5,2,2,34,5
4,BACĂU,"CĂMINUL CULTURAL SATUL CORNĂŢEL",620,URECHEŞTI,26029,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:29:46",717,712,0,4,1,404,399,0,4,1,366,38,800,396,100,30,34,12,26,16,9,134,5
4,BACĂU,"CĂMINUL CULTURAL SATUL MĂNĂSTIREA CAŞIN",434,"MĂNĂSTIREA CAŞIN",23449,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:21:34",1579,1566,1,5,7,757,745,0,5,7,655,102,1787,1030,287,51,28,32,40,8,13,192,4
4,BACĂU,"CĂMINUL CULTURAL SATUL MĂNĂSTIREA CAŞIN",435,"MĂNĂSTIREA CAŞIN",23449,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:54:44",592,588,0,1,3,254,250,0,1,3,234,20,600,346,86,16,12,18,9,4,4,84,1
4,BACĂU,"CĂMINUL CULTURAL SATUL ONCEŞTI",476,ONCEŞTI,23868,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:27:49",745,732,0,4,9,420,407,0,4,9,374,46,800,380,219,20,48,10,3,3,1,70,0
4,BACĂU,"CĂMINUL CULTURAL SATUL RĂCHITOASA",540,RĂCHITOASA,24837,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:24:15",1093,1034,0,3,56,572,513,0,3,56,518,54,1200,628,330,45,78,5,4,4,3,45,4
4,BACĂU,"CĂMINUL CULTURAL UNGURENI",614,UNGURENI,25932,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:20:19",799,760,0,6,33,378,339,0,6,33,348,30,800,422,316,10,1,6,4,1,2,8,0
4,BACĂU,"CASA DE CULTURĂ ”ELISABETA BOSTAN”",182,"ORAŞ BUHUŞI",20778,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:16:39",1587,1573,0,12,2,580,566,0,12,2,554,26,1700,1120,207,29,47,108,9,9,15,123,7
4,BACĂU,"CASA PRASNICALĂ DIN SATUL DUMBRAVA",542,RĂCHITOASA,24837,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:47:08",541,525,0,8,8,277,261,0,8,8,233,44,600,323,197,6,19,0,4,2,0,5,0
4,BACĂU,"CASA PRAZNICALĂ BISERICA ORTODOXĂ SF.TREIME - MOTOCEŞTI",373,"GURA VĂII",20607,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:51:23",118,111,0,6,1,67,60,0,6,1,63,4,200,133,24,4,5,8,2,1,0,18,1
4,BACĂU,"CASA SATULUI SI TRADITIILOR",447,MOTOŞENI,23494,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:53:07",832,825,0,5,2,449,442,0,5,2,404,45,900,451,341,12,9,5,1,4,0,32,0
4,BACĂU,"CENTRU DE ZI LICHITISENI",629,VULTURENI,26118,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:34:30",429,418,0,3,8,214,203,0,3,8,196,18,450,236,112,10,7,18,3,1,1,43,1
4,BACĂU,"CENTRU EVENIMENTE POIENI",492,PARINCEA,24089,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:22:29",243,239,0,4,0,122,118,0,4,0,112,10,300,178,85,7,2,4,2,2,0,10,0
4,BACĂU,"CENTRUL 5",191,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:43:51",1106,1090,3,12,1,442,429,0,12,1,417,25,1200,758,168,23,13,12,9,2,11,173,6
4,BACĂU,"CENTRUL CULTURAL NEMIRA",211,"ORAŞ DĂRMĂNEŞTI",22166,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:05",790,773,1,16,0,372,356,0,16,0,350,22,900,528,99,55,13,13,10,4,4,152,0
4,BACĂU,"CENTRUL DE ZI ”CLUBUL PENSIONARILOR” BACĂU",106,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:23:23",1453,1340,0,9,104,561,448,0,9,104,540,21,1500,939,152,25,14,116,25,2,50,149,7
4,BACĂU,"CENTRUL EDUCAŢIONAL COMUNITARGODINEŞTII DE JOS",630,VULTURENI,26118,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:54:00",315,299,0,14,2,162,146,0,14,2,138,24,332,170,65,9,6,4,2,4,0,44,4
4,BACĂU,"CENTRUL EDUCAŢIONAL ÎNV.DUMITRU NEDIŢĂ TAMAŞI",596,TAMAŞI,25692,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:49:14",731,700,1,27,3,404,374,0,27,3,353,51,802,398,262,13,14,6,5,11,1,39,2
4,BACĂU,"CENTRUL SOCIAL SLOBOZIA",176,"MUNICIPIUL ONEŞTI",20563,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:23:58",1054,1049,1,4,0,446,442,0,4,0,418,28,1237,791,138,23,180,8,3,5,1,57,3
4,BACĂU,"CLĂDIRE CĂMIN (CARE A APARȚINUT FOSTULUI COLEGIU TEHNIC ”LETEA”",69,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:23:47",1653,1646,1,6,0,500,494,0,6,0,466,34,1800,1300,118,18,22,57,34,8,48,135,26
4,BACĂU,"CLĂDIRE CĂMIN (CARE A APARȚINUT FOSTULUI COLEGIU TEHNIC ”LETEA”",67,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:59:14",1759,1750,0,9,0,544,535,0,9,0,516,28,1905,1361,141,35,34,66,18,12,47,145,18
4,BACĂU,"CLĂDIRE CĂMIN (CARE A APARȚINUT FOSTULUI COLEGIU TEHNIC ”LETEA”",68,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:20:44",1570,1560,1,9,0,488,479,0,9,0,471,17,1700,1212,147,26,30,57,33,12,40,109,17
4,BACĂU,"CLĂDIRE ŞCOALA GĂZĂRIE",142,"MUNICIPIUL MOINEŞTI",20876,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:12",1043,1029,0,11,3,371,357,0,11,3,330,41,1100,729,115,34,27,29,25,7,5,82,6
4,BACĂU,"CLĂDIRE ŞCOALA LUNCA",138,"MUNICIPIUL MOINEŞTI",20876,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:14:13",1154,1144,0,10,0,466,456,0,10,0,426,40,1300,834,113,56,24,22,21,7,5,169,9
4,BACĂU,"CLĂDIRE ŞIPOTENI (FOSTĂ ȘCOALĂ ȘIPOTENI)",207,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:44:20",652,636,9,7,0,239,232,0,7,0,223,16,700,461,64,12,6,9,14,5,12,97,4
4,BACĂU,"CLUBUL ELEVILOR",135,"MUNICIPIUL MOINEŞTI",20876,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:28:58",1324,1309,1,8,6,507,493,0,8,6,449,58,1500,993,196,52,37,12,18,8,6,116,4
4,BACĂU,"CLUBUL ELEVILOR",224,"ORAŞ TÂRGU OCNA",20965,6,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 13:14:22",1359,1343,0,9,7,644,628,0,9,7,602,42,1485,841,166,44,50,58,14,7,33,203,27
4,BACĂU,"COLEGIUL ECONOMIC ”ION GHICA”",119,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:53:51",1148,1130,8,10,0,471,461,0,10,0,456,15,1307,836,111,14,28,41,19,3,27,204,9
4,BACĂU,"COLEGIUL ECONOMIC ”ION GHICA”",120,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:52:11",1086,1077,2,7,0,288,281,0,7,0,262,26,1199,911,80,15,12,41,15,8,21,59,11
4,BACĂU,"COLEGIUL „GRIGORE ANTIPA”",65,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:53:50",1414,1402,1,11,0,416,405,0,11,0,393,23,1500,1084,85,27,22,66,20,3,42,117,11
4,BACĂU,"COLEGIUL „GRIGORE ANTIPA”",66,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:59:39",1434,1425,0,9,0,453,444,0,9,0,435,18,1600,1147,122,21,20,54,26,3,47,129,13
4,BACĂU,"COLEGIUL ”MIHAI EMINESCU”",43,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:11:46",1112,1098,2,12,0,383,371,0,12,0,369,14,1200,817,92,26,26,47,17,4,26,122,9
4,BACĂU,"COLEGIUL ”MIHAI EMINESCU”",44,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:44:09",1411,1396,1,14,0,369,355,0,14,0,348,21,1500,1131,117,15,18,37,18,4,24,108,7
4,BACĂU,"COLEGIUL NATIONAL COSTACHE NEGRI",225,"ORAŞ TÂRGU OCNA",20965,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:35:12",1414,1395,0,14,5,628,609,0,14,5,583,45,1601,973,155,45,56,44,26,3,41,179,34
4,BACĂU,"COLEGIUL NAȚIONAL DE ARTĂ ”GEORGE APOSTU”",49,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 12:47:17",771,751,7,11,2,283,270,0,11,2,277,6,800,517,70,17,27,25,9,2,17,96,14
4,BACĂU,"COLEGIUL NAŢIONAL ”FERDINAND I”",27,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:12:02",1533,1518,3,12,0,496,484,0,12,0,472,24,1700,1204,129,27,14,51,30,8,34,167,12
4,BACĂU,"COLEGIUL NAŢIONAL ”FERDINAND I”",26,"MUNICIPIUL BACĂU",20297,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:36:03",994,981,1,12,0,306,294,0,12,0,293,13,1100,794,66,12,14,21,12,2,27,133,6
4,BACĂU,"COLEGIUL NAŢIONAL ”FERDINAND I”",25,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:16",1199,1190,2,7,0,424,417,0,7,0,410,14,1300,876,108,14,20,53,43,3,26,130,13
4,BACĂU,"COLEGIUL NAȚIONAL ”FERDINAND I”",28,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:01",1226,1219,0,7,0,386,379,0,7,0,373,13,1300,914,81,24,19,43,16,6,20,151,13
4,BACĂU,"COLEGIUL NAȚIONAL ”FERDINAND I”",29,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:18:49",1598,1586,2,10,0,561,551,0,10,0,541,20,1700,1139,120,32,32,46,20,5,40,226,20
4,BACĂU,"COLEGIUL NAŢIONAL ”GHEORGHE VRÂNCEANU”",23,"MUNICIPIUL BACĂU",20297,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:39:55",1296,1280,1,15,0,438,423,0,15,0,418,20,1400,947,88,27,26,55,14,6,30,150,22
4,BACĂU,"COLEGIUL NAŢIONAL ”GHEORGHE VRÂNCEANU”",22,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:06:05",1447,1434,4,9,0,580,571,0,9,0,565,15,1600,1020,117,27,35,60,15,3,35,262,11
4,BACĂU,"COLEGIUL NAŢIONAL ”GRIGORE C.MOISIL”",143,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:10:20",1379,1358,12,9,0,450,440,1,9,0,432,18,1560,1110,158,20,103,13,10,3,13,110,2
4,BACĂU,"COLEGIUL NAŢIONAL ”GRIGORE C.MOISIL”",144,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:12:21",1105,1097,0,7,1,338,330,0,7,1,322,16,1200,862,89,21,89,7,7,5,9,88,7
4,BACĂU,"COLEGIUL NAŢIONAL ”GRIGORE C.MOISIL”",145,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:55:34",944,935,2,7,0,295,288,0,7,0,281,14,1000,705,118,12,68,6,13,1,1,60,2
4,BACĂU,"COLEGIUL NAȚIONAL PEDAGOGIC ”ŞTEFAN CEL MARE”",51,"MUNICIPIUL BACĂU",20297,6,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 12:33:35",1496,1465,0,10,21,473,442,0,10,21,464,9,1600,1118,118,30,27,53,17,9,41,149,20
4,BACĂU,"COLEGIUL NAȚIONAL PEDAGOGIC ”ŞTEFAN CEL MARE”",50,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 12:51:59",1350,1312,2,9,27,447,412,0,9,26,440,7,1400,953,94,21,27,50,8,8,37,180,15
4,BACĂU,"COLEGIUL NATIONAL ”VASILE ALECSANDRI”",47,"MUNICIPIUL BACĂU",20297,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 12:38:46",899,889,1,7,2,315,306,0,7,2,305,10,1000,671,70,18,16,16,19,8,21,124,13
4,BACĂU,"COLEGIUL NATIONAL ”VASILE ALECSANDRI”",48,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 12:42:52",859,851,1,6,1,281,274,0,6,1,268,13,900,619,72,13,14,16,2,5,22,113,11
4,BACĂU,"COLEGIUL TEHNIC ”ANGHEL SALIGNY” - CORPUL F",41,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:13:51",1565,1526,2,10,27,562,525,0,10,27,526,36,1707,1145,135,20,26,57,21,41,39,172,15
4,BACĂU,"COLEGIUL TEHNIC ”ANGHEL SALIGNY” - CORPUL F",42,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:53:55",1326,1318,0,8,0,434,426,0,8,0,411,23,1499,1065,106,20,29,45,14,22,38,123,14
4,BACĂU,"COLEGIUL TEHNIC DE COMUNICAȚII ”NICOLAE VASILESCU-KARPEN”",38,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:12:02",1758,1751,0,7,0,554,547,0,7,0,538,16,1900,1346,135,31,34,51,28,11,52,175,21
4,BACĂU,"COLEGIUL TEHNIC DE COMUNICAȚII ”NICOLAE VASILESCU-KARPEN”",37,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:35:48",1579,1569,2,8,0,527,519,0,8,0,514,13,1808,1281,110,26,26,36,15,10,46,230,15
4,BACĂU,"COLEGIUL TEHNIC DE COMUNICAȚII ”NICOLAE VASILESCU-KARPEN”",40,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:12:34",1645,1635,1,9,0,548,539,0,9,0,527,21,1800,1252,117,31,41,60,23,10,50,172,23
4,BACĂU,"COLEGIUL TEHNIC DE COMUNICAȚII ”NICOLAE VASILESCU-KARPEN”",39,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:26:12",1641,1633,0,8,0,172,164,0,8,0,170,2,1800,1628,33,9,12,16,7,5,14,72,2
4,BACĂU,"COLEGIUL TEHNIC ”DUMITRU MANGERON”",73,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 12:22:09",1637,1617,7,13,0,422,409,0,13,0,403,19,1801,1379,92,12,24,54,22,8,36,142,13
4,BACĂU,"COLEGIUL TEHNIC ”DUMITRU MANGERON”",74,"MUNICIPIUL BACĂU",20297,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 13:27:58",1774,1767,1,6,0,412,406,0,6,0,401,11,2000,1588,82,19,30,52,22,12,43,125,16
4,BACĂU,"COLEGIUL TEHNIC ”GHEORGHE ASACHI”",172,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:41:16",1354,1348,0,6,0,477,471,0,6,0,450,27,1500,1023,119,27,151,19,15,2,8,105,4
4,BACĂU,"COLEGIUL TEHNIC ”GHEORGHE ASACHI”",173,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:43:21",1223,1215,0,8,0,404,396,0,8,0,377,27,1300,896,117,17,102,13,10,1,9,103,5
4,BACĂU,"COLEGIU NAŢIONAL ”DIMITRIE CANTEMIR”",166,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:14:38",1409,1406,0,3,0,450,447,0,3,0,436,14,1600,1150,127,22,107,12,14,12,8,130,4
4,BACĂU,"COLEGIU NAŢIONAL ”DIMITRIE CANTEMIR”",165,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:44:57",1204,1199,0,5,0,418,413,0,5,0,410,8,1300,882,125,20,119,19,4,3,4,115,1
4,BACĂU,"COLEGIU NAŢIONAL ”DIMITRIE CANTEMIR”",167,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:54:36",1226,1219,0,7,0,387,380,0,7,0,367,20,1300,913,108,25,100,12,12,2,10,95,3
4,BACĂU,"COMPLEXUL DE SERVICII COMUNITARE ȘI CENTRUL DE CONSILIERE, INFORMARE ȘI SPRIJIN",186,"ORAŞ BUHUŞI",20778,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:45:16",1730,1721,0,9,0,460,451,0,9,0,417,43,1900,1440,126,39,38,83,12,7,16,89,7
4,BACĂU,"CONSILIUL LOCAL AGĂŞ",232,AGĂŞ,21007,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 16:48:19",1014,1007,2,5,0,473,468,0,5,0,442,31,1100,627,203,53,10,26,13,10,4,122,1
4,BACĂU,"DIRECȚIA DE ASISTENTĂ SOCIALĂ",7,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:34",1385,1370,2,11,2,476,463,0,11,2,458,18,1508,1032,91,47,19,62,11,9,41,166,12
4,BACĂU,"DIRECŢIA PENTRU AGRICULTURĂ BACĂU",30,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:55:17",1491,1477,1,11,2,558,545,0,11,2,536,22,1600,1042,97,23,35,64,22,4,38,237,16
4,BACĂU,"FOSTUL LOCAL AL ŞCOLII CAPOTEŞTI",395,HURUIEŞTI,23047,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:04:36",178,156,0,17,5,114,92,0,17,5,97,17,200,86,63,4,5,0,1,1,0,23,0
4,BACĂU,"FOSTUL LOCAL AL ŞCOLII FLOREŞTI",397,HURUIEŞTI,23047,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:58:48",129,125,0,2,2,77,73,0,2,2,68,9,150,73,23,5,5,1,2,3,0,28,1
4,BACĂU,"FOSTUL LOCAL AL ŞCOLII PERCHIU",393,HURUIEŞTI,23047,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:07:51",119,114,0,5,0,77,72,0,5,0,75,2,150,73,31,6,3,0,5,1,0,29,0
