precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","PARTIDUL NEAMUL ROMÂNESC-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL LIGA ORGANIZATA A REGIUNILOR DREPTE-voturi",PSD-ALDE-PNȚCD-ADER-voturi
14,CONSTANŢA,"SCOALA GIMNAZIALA ”GRIGORE ANTIPA” (ŞCOALA NR. 15 )",56,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:18:12",862,854,0,8,0,316,308,0,8,0,288,28,900,584,19,17,101,2,4,11,50,12,10,5,1,56
14,CONSTANŢA,"SCOALA GIMNAZIALA ”GRIGORE ANTIPA” (ŞCOALA NR. 15 )",54,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:29:40",1499,1492,0,7,0,572,565,0,7,0,539,33,1600,1028,27,41,140,4,9,8,131,19,33,11,8,108
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ „GRIGORE MOISIL”",316,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:46:27",1703,1688,2,13,0,748,735,0,13,0,687,61,1900,1152,46,120,137,1,110,25,44,6,26,14,9,149
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ „GRIGORE MOISIL”",318,"ORAŞ NĂVODARI",60507,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:06:29",1355,1344,0,9,2,582,571,0,9,2,553,29,1500,918,32,95,76,1,110,20,62,2,23,21,0,111
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ „GRIGORE MOISIL”",317,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:30",1510,1499,0,10,1,634,623,0,10,1,606,28,1600,966,46,139,90,3,83,10,70,5,28,13,7,112
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”I.L.CARAGIALE” MEDGIDIA",263,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:20:22",688,676,0,12,0,242,230,0,12,0,226,16,700,458,12,7,134,2,1,3,16,2,5,8,0,36
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ ION BORCEA - LABORATORUL DE CHIMIE",359,AGIGEA,60570,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:32:00",1203,1177,2,24,0,775,751,0,24,0,742,33,1300,525,57,40,167,3,6,14,169,10,82,13,4,177
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ ION BORCEA - LABORATORUL DE ISTORIE",358,AGIGEA,60570,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:13:49",1334,1296,5,31,2,762,727,2,31,2,707,55,1400,638,52,28,118,3,4,20,174,7,79,17,4,201
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ”ION CREANGĂ” ALBEȘTI",364,ALBEŞTI,60945,7,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:01:41",1300,1281,1,1,17,714,696,0,1,17,654,51,1391,686,46,27,412,1,2,14,6,3,15,10,0,118
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ „IULIU VALAORI” NISIPARI",383,CASTELU,61121,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:43:47",1603,1574,1,13,15,937,908,1,13,15,882,55,1700,763,17,611,133,0,1,28,13,0,6,14,1,58
14,CONSTANŢA,"ŞCOALA GIMNAZIALA ”MARIN SORESCU” (SCOALA NR. 20 )",89,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:23:05",863,852,0,11,0,304,293,0,11,0,288,16,900,596,23,25,77,1,7,7,52,8,17,9,4,58
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU” COSTINEŞTI",413,COSTINEŞTI,63286,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:11:02",1015,976,5,24,10,636,601,1,24,10,599,37,1101,465,47,216,160,0,3,20,33,8,20,16,1,75
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",243,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:58:04",1149,1133,0,16,0,406,390,0,16,0,331,75,1200,794,19,7,203,0,2,7,15,2,12,5,5,54
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”MIRCEA DRAGOMIRESCU”",252,"MUNICIPIUL MEDGIDIA",60847,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:54:28",1226,1216,0,7,3,486,476,0,7,3,457,29,1300,814,24,31,235,2,3,5,53,5,12,11,3,73
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ MIRCEA ELIADE",285,"ORAŞ CERNAVODĂ",60776,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:00:18",1128,1108,1,19,0,506,487,0,19,0,486,20,1200,694,77,26,202,1,39,8,43,7,17,5,4,57
14,CONSTANŢA,"SCOALA GIMNAZIALA NICHITA STANESCU",479,MERENI,62137,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:08:59",1152,1124,1,5,22,735,708,0,5,22,654,81,1300,565,29,46,298,0,4,16,100,6,9,10,3,133
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ ”NICOLAE MARALOI” SARAIU",529,SARAIU,62823,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:34",669,585,1,27,56,457,373,1,27,56,423,33,600,144,13,14,35,0,3,2,17,7,7,7,1,317
14,CONSTANŢA,"SCOALA GIMNAZIALA NR. 1",535,SILIŞTEA,62949,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:16:40",594,554,2,30,8,418,380,0,30,8,384,34,600,182,8,9,197,0,0,3,2,4,4,2,0,155
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR.1",551,"VALU LUI TRAIAN",63125,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:34:58",786,766,0,10,10,786,766,0,10,10,753,33,1800,1014,28,44,479,1,7,9,62,4,26,10,1,82
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 1",429,"CUZA VODĂ",63300,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:13:07",1682,1667,0,1,14,918,903,0,1,14,844,74,1800,882,23,62,491,1,5,8,2,8,14,2,4,224
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 1",298,"ORAŞ HÂRŞOVA",60801,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:48:30",1168,1148,0,18,2,631,611,0,18,2,581,50,1300,667,42,29,230,1,8,13,20,7,17,11,3,200
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 1",276,"ORAŞ CERNAVODĂ",60776,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 21:55:24",1366,1356,1,7,2,586,577,0,7,2,541,45,1500,914,103,21,270,1,18,21,19,4,15,8,5,56
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 1",275,"ORAŞ CERNAVODĂ",60776,7,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 21:08:12",1735,1727,0,4,4,802,794,0,4,4,739,63,1900,1098,140,42,365,0,16,56,33,1,23,8,0,55
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR. 1",428,"CUZA VODĂ",63300,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:23:05",1540,1531,0,6,3,826,817,0,6,3,736,90,1700,874,15,64,371,0,0,13,6,0,8,7,0,252
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 10 ”MIHAIL KOICIU”",114,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:28:03",1557,1549,0,8,0,565,557,0,8,0,527,13,1700,1155,38,41,161,5,11,9,101,27,35,8,7,84
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 10 ”MIHAIL KOICIU”",115,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:03:32",1468,1450,1,14,3,536,518,1,14,3,522,14,1600,1000,23,26,176,1,6,9,123,13,35,12,5,93
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 10 ”MIHAIL KOICIU”",113,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:09:13",1849,1838,0,11,0,759,748,0,11,0,722,37,2000,1241,33,40,228,3,14,18,146,28,54,20,9,129
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 10 ”MIHAIL KOICIU”",111,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:07:40",1451,1440,2,9,0,546,537,0,9,0,523,23,1602,1056,17,31,161,7,13,14,111,13,26,7,8,115
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 10 ”MIHAIL KOICIU”",112,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:21",1185,1177,1,7,0,498,491,0,7,0,468,30,1300,802,19,22,162,1,9,15,95,5,22,9,5,104
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 11 ”DR.CONSTANTIN ANGELESCU”",204,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:23:43",1237,1226,1,10,0,524,514,0,10,0,504,20,1300,776,21,19,205,3,2,2,114,6,22,8,5,97
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 11 ”DR.CONSTANTIN ANGELESCU”",205,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:57:23",1478,1466,2,10,0,589,579,0,10,0,569,19,1600,1011,36,20,174,4,4,6,138,19,39,12,4,113
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 12 ”B. P. HASDEU”",124,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:25:17",1473,1460,1,12,0,534,522,0,12,0,493,41,1600,1066,24,31,172,1,0,14,82,33,39,11,3,83
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 12 ”B. P. HASDEU”",123,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:55:14",1769,1753,4,11,1,675,663,0,11,1,644,31,1900,1225,23,25,222,3,3,9,158,25,30,3,6,137
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.14",141,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:38:16",955,943,1,11,0,320,309,0,11,0,294,26,1000,680,10,13,75,0,2,9,51,9,39,8,20,58
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.14",139,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:57:11",1869,1816,8,4,41,712,677,0,4,31,681,31,2000,1288,27,40,215,5,7,14,158,16,51,16,10,122
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.14",140,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:22:23",1976,1964,5,7,0,690,683,0,7,0,662,28,2000,1310,41,37,222,2,7,17,157,14,56,13,10,86
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 16 ”MARIN IONESCU DOBROGIANU”",46,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:12",1548,1539,2,7,0,572,565,0,7,0,543,29,1700,1128,28,30,156,0,0,8,146,11,32,9,8,115
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 16 ”MARIN IONESCU DOBROGIANU”",45,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:02:00",1515,1499,6,10,0,489,479,0,10,0,459,30,1700,1211,21,22,118,2,8,8,111,18,45,14,7,85
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 16 ”MARIN IONESCU DOBROGIANU”",42,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:02:05",1619,1609,2,5,3,614,606,0,5,3,590,16,1800,1179,30,16,167,3,7,7,160,22,43,12,8,115
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 16 ”MARIN IONESCU DOBROGIANU”",44,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:45:45",1644,1639,0,5,0,564,559,0,5,0,545,19,1800,1236,29,31,124,3,6,11,162,16,37,10,5,111
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 16 ”MARIN IONESCU DOBROGIANU”",43,"MUNICIPIUL CONSTANŢA",60419,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:25:35",1628,1619,0,9,0,558,549,0,9,0,530,28,1800,1242,38,25,142,3,6,10,102,27,30,11,10,126
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 17 ”ION MINULESCU”",57,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:17:31",1769,1762,0,6,1,634,627,0,6,1,601,33,1900,1266,30,63,147,2,6,20,143,20,37,12,6,115
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 17 ”ION MINULESCU”",58,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:08:02",1873,1854,8,11,0,702,691,0,11,0,670,32,2000,1298,40,33,216,4,6,22,148,29,45,7,10,110
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 17 ”ION MINULESCU”",59,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:33:46",1741,1732,2,7,0,630,623,0,7,0,604,26,1900,1270,37,23,164,3,10,15,147,33,26,17,5,124
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 17 ”ION MINULESCU”",60,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:03:35",1686,1673,4,9,0,652,643,0,9,0,631,21,1800,1148,18,26,182,6,7,26,163,28,39,11,8,117
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 18 ”JEAN BART”",70,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:52:06",1263,1254,4,5,0,463,458,0,5,0,435,28,1400,937,20,23,142,1,6,11,99,12,21,9,5,86
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 18 ”JEAN BART”",69,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:38:54",1803,1790,3,10,0,653,643,0,10,0,607,46,2000,1347,22,29,186,7,10,21,130,14,41,19,8,120
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 18 ”JEAN BART”",71,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:23",1079,1067,1,10,1,476,465,0,10,1,458,18,1200,724,27,29,144,2,4,7,106,16,40,9,3,71
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 18 ”JEAN BART”",68,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:12:31",1249,1243,0,6,0,438,432,0,6,0,426,12,1400,962,20,34,120,0,5,16,96,19,26,12,5,73
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR.1 CHIRNOGENI",388,CHIRNOGENI,61210,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:13:43",1485,1477,0,3,5,669,661,0,3,5,615,54,1600,931,79,24,163,1,8,6,13,11,42,12,2,254
14,CONSTANŢA,"SCOALA GIMNAZIALĂ NR. 1 COTU-VAII",366,ALBEŞTI,60945,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:11:20",918,899,0,2,17,489,470,0,2,17,449,40,1000,511,22,15,248,1,5,9,2,4,2,9,2,130
14,CONSTANŢA,"SCOALA GIMNAZIALA NR. 1 DUNARENI",370,ALIMAN,61005,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:01:23",1124,1111,1,2,10,673,661,0,2,10,627,46,1200,527,84,9,413,0,1,5,6,1,4,8,1,95
14,CONSTANŢA,"ȘCOALA GIMNAZIALA NR.1 FÂNTÂNELE",442,FÂNTÂNELE,63334,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:28:05",1353,1261,1,29,62,1001,909,1,29,62,882,119,1500,499,196,25,367,0,2,9,6,3,11,10,3,250
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR.1 ION CORVIN, LOC. ION CORVIN",455,"ION CORVIN",61951,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:07:25",494,469,0,3,22,320,295,0,3,22,286,34,500,180,29,19,114,0,0,2,40,2,3,1,3,73
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR. 1 ISTRIA",459,ISTRIA,62020,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:50:28",1136,1094,0,25,17,732,690,0,25,17,692,40,1200,468,21,26,248,4,2,14,10,5,12,11,5,334
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR.1 LUMINA - CLĂDIREA C8",476,LUMINA,63152,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:34:01",784,768,0,16,0,784,768,0,16,0,705,79,1700,916,127,73,158,4,12,51,77,2,33,14,7,147
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR.1 MIRCEA VODĂ",494,"MIRCEA VODĂ",62280,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:01:48",1708,1688,1,5,14,991,972,0,5,14,911,80,1900,909,90,37,395,2,8,26,6,3,19,18,2,305
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR. 1 OLTINA",500,OLTINA,62486,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:49:47",1437,1385,0,15,37,878,826,0,15,37,743,135,1498,620,19,35,288,2,3,9,14,7,29,11,1,325
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR.1 PANTELIMON",510,PANTELIMON,62609,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:14:02",629,593,1,20,15,425,393,0,20,12,362,63,700,275,8,13,218,1,1,9,25,1,2,0,0,84
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR.1 PECINEAGA",515,PECINEAGA,62672,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:50:36",1383,1375,0,2,6,772,764,0,2,6,692,80,1500,728,23,45,239,1,6,17,10,2,7,6,5,331
14,CONSTANŢA,"ȘCOALA GIMNAZIALA NR 1 SALIGNY",527,SALIGNY,63318,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:42:47",710,709,0,1,0,406,405,0,1,0,372,34,800,394,15,14,42,1,16,9,20,3,7,2,0,243
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 2",278,"ORAŞ CERNAVODĂ",60776,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 21:29:09",1428,1409,2,16,1,694,676,1,16,1,654,38,1496,804,123,27,286,0,46,18,25,7,31,8,1,82
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 22 ”I.C.BRATIANU”",91,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:34:41",1262,1252,0,10,0,472,462,0,10,0,445,27,1400,928,32,32,127,4,12,8,77,10,37,18,6,82
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 22 ”I.C.BRATIANU”",90,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:28:08",1819,1800,3,16,0,620,604,0,16,0,583,34,2000,1346,23,38,159,6,6,17,130,15,46,21,9,113
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.23 ”CONSTANTIN BRÂNCOVEANU”",101,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:32:28",1626,1616,1,9,0,667,658,0,9,0,640,27,1800,1133,21,35,228,7,5,13,190,13,2,7,9,110
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.23 ”CONSTANTIN BRÂNCOVEANU”",100,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:51:56",1511,1496,2,13,0,607,594,0,13,0,573,34,1600,993,37,38,157,9,2,11,148,11,41,7,6,106
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.23 ”CONSTANTIN BRÂNCOVEANU”",102,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:53:25",1754,1733,7,14,0,739,725,0,14,0,721,18,1900,1161,31,23,210,4,4,11,277,31,34,10,8,78
14,CONSTANŢA,"ȘCOALA GIMNAZIALA NR.23 ”CONSTANTIN BRÂNCOVEANU”",103,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:43:37",1357,1347,1,8,1,516,507,0,8,1,487,29,1500,984,11,18,148,2,9,13,130,19,31,10,7,89
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 24 ”ION JALEA”",19,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:50:45",1232,1214,2,15,1,489,473,0,15,1,467,22,1300,811,14,21,153,1,7,1,117,13,17,7,4,112
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 24 ”ION JALEA”",20,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:45:34",1140,1125,1,14,0,499,485,0,14,0,486,13,1200,701,19,30,142,4,3,4,125,9,33,4,3,110
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 24 ”ION JALEA”",21,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:17:32",1451,1437,2,12,0,616,604,0,12,0,584,32,1600,984,18,30,193,0,3,15,152,18,34,6,5,110
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.28 ” DAN BARBILIAN”",6,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:07:14",445,436,0,9,0,166,157,0,9,0,162,4,500,334,12,0,49,1,9,4,30,3,11,13,0,30
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 29 ”MIHAI VITEAZUL”",154,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:43:38",1243,1234,1,8,0,433,425,0,8,0,408,25,1400,967,18,9,104,3,10,8,124,10,34,5,4,79
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 29 ”MIHAI VITEAZUL”",153,"MUNICIPIUL CONSTANŢA",60419,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:29",749,734,4,11,0,274,263,0,11,0,263,11,800,526,11,13,72,3,2,3,74,8,22,5,0,50
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 29 ”MIHAI VITEAZUL”",152,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:12:45",657,642,0,15,0,253,238,0,15,0,235,18,700,447,7,26,61,3,2,4,57,8,10,3,2,52
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR. 2 NUNTAȘI",460,ISTRIA,62020,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:31:12",878,861,1,11,5,616,599,1,11,5,557,54,900,289,26,25,255,1,4,9,10,2,2,5,3,215
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR.2 PLOPENI",389,CHIRNOGENI,61210,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:58:04",883,870,0,6,7,332,319,0,6,7,299,33,1000,668,9,9,71,0,1,4,6,4,14,3,0,178
14,CONSTANŢA,"SCOALA GIMNAZIALA NR.2 RASOVA",524,RASOVA,62798,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:19:19",926,918,0,1,7,540,532,0,1,7,467,69,1000,464,24,12,188,0,30,5,34,5,21,6,1,141
14,CONSTANŢA,"SCOALA GIMNAZIALA NR.2 RASOVA",523,RASOVA,62798,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:15:11",1087,1080,1,3,3,609,602,1,3,3,528,81,1200,591,10,26,254,1,23,9,41,9,21,6,4,124
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR. 2 RĂZOARELE",501,OLTINA,62486,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:22:36",507,493,0,7,7,351,337,0,7,7,309,42,500,149,16,8,136,1,2,2,3,3,10,3,0,125
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR.2 SATU NOU",495,"MIRCEA VODĂ",62280,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:31:05",1039,1032,0,3,4,580,573,0,3,4,479,101,1105,525,86,24,90,1,1,9,2,3,10,10,0,243
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR.2 SATU NOU",496,"MIRCEA VODĂ",62280,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:42:07",1328,1321,0,4,3,756,749,0,4,3,644,112,1501,745,103,35,140,1,3,12,12,2,17,10,1,308
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.30 ”GHEORGHE ŢIŢEICA”",175,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:04:07",1244,1230,3,11,0,434,423,0,11,0,417,17,1400,966,20,26,158,2,6,6,83,13,14,9,1,79
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.30 ”GHEORGHE ŢIŢEICA”",176,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:03",870,853,5,12,0,361,349,0,12,0,351,10,900,539,12,16,132,2,4,6,89,9,11,7,4,59
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.30 ”GHEORGHE ŢIŢEICA”",177,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:10:50",852,839,4,8,1,341,332,0,8,1,330,11,900,554,7,18,115,4,4,5,93,6,14,6,2,56
